number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
116,0.8747429717521742,2026-01-04 16:55:22.964172,2026-01-04 16:56:27.180440,0 days 00:01:04.216268,Balanced,3.6613422293694877,4,88,1951,1.3186604072551502,0.022405439823647313,1.1454286956749458,0.8747429717521742,,PRUNED
117,0.8756097649064345,2026-01-04 16:56:27.182971,2026-01-04 16:57:35.628700,0 days 00:01:08.445729,None,3.348424378670782,5,93,2286,0.02525921133768173,0.02484695267091903,3.018714038847296,0.8817946952258959,0.8756097649064345,PRUNED
118,0.8415092795022681,2026-01-04 16:57:35.630702,2026-01-04 16:57:45.659762,0 days 00:00:10.029060,None,3.1693768041190897,4,95,1894,0.14449587393243693,0.0013375173273579065,1.271863934445339,0.8415092795022681,,PRUNED
119,0.8775173117854975,2026-01-04 16:57:45.662010,2026-01-04 16:58:02.363735,0 days 00:00:16.701725,None,3.5033492409355493,7,89,2036,0.04793064868307005,0.0832402919765845,1.0793985766324343,0.8775173117854975,,PRUNED
120,0.874980135990215,2026-01-04 16:58:02.365731,2026-01-04 16:58:57.850244,0 days 00:00:55.484513,None,3.0103343712727995,5,91,1807,0.460849268747256,0.03139206636510611,2.465768872116823,0.874980135990215,,PRUNED
121,0.8741305583111018,2026-01-04 16:58:57.852239,2026-01-04 17:00:31.444240,0 days 00:01:33.592001,None,4.006627954596423,4,79,2118,0.20534434295739643,0.01436300458971958,0.9731640790962425,0.8819945392031283,0.8761557242056804,COMPLETE
122,0.8810326395777753,2026-01-04 17:00:31.447760,2026-01-04 17:01:09.234204,0 days 00:00:37.786444,None,3.7363247979992633,4,79,2172,0.19827491862821706,0.01308635937749285,0.8351102059244343,0.8810326395777753,,PRUNED
123,0.8816935693578989,2026-01-04 17:01:09.236719,2026-01-04 17:01:35.870690,0 days 00:00:26.633971,None,4.412967667252763,4,75,2095,0.15877731632109587,0.019765592470308718,0.9376715078739195,0.8816935693578989,,PRUNED
124,0.8816743072878043,2026-01-04 17:01:35.871693,2026-01-04 17:02:28.711567,0 days 00:00:52.839874,None,3.2243325361202544,4,83,1983,0.36765800783708175,0.011927008206716713,1.0309072268180721,0.8816743072878043,,PRUNED
125,0.873378856025657,2026-01-04 17:02:28.712580,2026-01-04 17:04:34.994206,0 days 00:02:06.281626,None,4.281248388714267,4,81,2243,0.26307564121610455,0.009313324917460347,0.760577382000897,0.8753099989405861,,COMPLETE
126,0.8732213886026331,2026-01-04 17:04:34.996209,2026-01-04 17:06:09.319386,0 days 00:01:34.323177,None,3.967158549569856,4,85,1840,0.031973170853452845,0.016083550020974113,1.5518253622071865,0.8754321926977492,,COMPLETE
127,0.8738844853656422,2026-01-04 17:06:09.321638,2026-01-04 17:07:48.038618,0 days 00:01:38.716980,None,3.837101106168564,5,78,2049,0.22524438007145592,0.014260828189296897,1.2125693554549504,0.8829817202954802,0.8762731024453198,COMPLETE
128,0.8806341555026919,2026-01-04 17:07:48.050586,2026-01-04 17:08:06.377408,0 days 00:00:18.326822,None,3.890592929880666,5,78,2127,24.696088526086932,0.046620341023733976,1.3861882599849307,0.8806341555026919,,PRUNED
129,0.8815214146064277,2026-01-04 17:08:06.379402,2026-01-04 17:08:50.031747,0 days 00:00:43.652345,None,4.168344863409808,6,80,1939,0.011826769659624663,0.013794541650342062,1.2649016607374894,0.8815214146064277,,PRUNED
130,0.8756374541321956,2026-01-04 17:08:50.033821,2026-01-04 17:09:53.239750,0 days 00:01:03.205929,None,1.0642437291436169,5,77,1266,0.017665566059056004,0.026757970436228115,2.751621440481679,0.8829130991707679,0.8756374541321956,PRUNED
131,0.8762062871396789,2026-01-04 17:09:53.241934,2026-01-04 17:10:24.425762,0 days 00:00:31.183828,None,3.632026137353663,9,79,2012,0.21361953086931013,0.021570368635332397,1.2218119089084594,0.8762062871396789,,PRUNED
132,0.8815515115909507,2026-01-04 17:10:24.427261,2026-01-04 17:10:55.823106,0 days 00:00:31.395845,None,3.8028588100302807,5,84,2098,0.3188673948736447,0.018586040887740286,1.125829504611695,0.8815515115909507,,PRUNED
133,0.875747007155859,2026-01-04 17:10:55.824392,2026-01-04 17:12:19.619565,0 days 00:01:23.795173,None,3.3987627979870974,5,86,2183,0.18527276633135964,0.015762327716719315,1.4057768902573546,0.8819620344598433,0.875747007155859,PRUNED
134,0.8750914948329498,2026-01-04 17:12:19.620943,2026-01-04 17:13:11.500563,0 days 00:00:51.879620,None,4.008585781246539,4,82,2043,0.815599270860537,0.023873434205975458,0.8846218367031554,0.8750914948329498,,PRUNED
135,0.8803789330739374,2026-01-04 17:13:11.501560,2026-01-04 17:13:31.368730,0 days 00:00:19.867170,None,3.479729387101299,4,88,1895,0.10833729856263374,0.03894246793204132,2.6242494477436105,0.8803789330739374,,PRUNED
136,0.8814323275322399,2026-01-04 17:13:31.371521,2026-01-04 17:13:54.558712,0 days 00:00:23.187191,Balanced,3.717482456257891,5,60,1669,2.532521285515629,0.03299157591304928,1.0260861769562841,0.8814323275322399,,PRUNED
137,0.8814118615827644,2026-01-04 17:13:54.562154,2026-01-04 17:14:08.952290,0 days 00:00:14.390136,None,4.068950232521764,4,75,1972,0.13164439887988583,0.0674803934412416,2.045705396966245,0.8814118615827644,,PRUNED
138,0.8814732594311911,2026-01-04 17:14:08.953796,2026-01-04 17:14:56.374163,0 days 00:00:47.420367,None,3.822612445423602,5,87,2056,0.2338777972100982,0.014611060983790038,2.2352661207971805,0.8814732594311911,,PRUNED
139,0.874797748264006,2026-01-04 17:14:56.376210,2026-01-04 17:15:55.974019,0 days 00:00:59.597809,None,3.583883110480572,4,81,1846,0.5898108733659275,0.020202319154588425,0.4454435865116107,0.874797748264006,,PRUNED
140,0.8748790101222178,2026-01-04 17:15:55.975400,2026-01-04 17:16:51.186312,0 days 00:00:55.210912,None,4.284165224210183,6,90,2224,0.3777848928634211,0.029183930769493292,1.2117646571887617,0.8748790101222178,,PRUNED
141,0.8814359391703828,2026-01-04 17:16:51.188307,2026-01-04 17:17:21.168629,0 days 00:00:29.980322,None,4.1016950730310695,4,82,2143,0.1904410885271913,0.01888033988215876,0.9227238678614664,0.8814359391703828,,PRUNED
142,0.8751583101385907,2026-01-04 17:17:21.171261,2026-01-04 17:18:13.904978,0 days 00:00:52.733717,None,3.9910769337817174,4,83,2157,0.28197327538135264,0.02296538206320437,0.6062093188753139,0.8751583101385907,,PRUNED
143,0.8811807167416283,2026-01-04 17:18:13.907269,2026-01-04 17:18:45.083046,0 days 00:00:31.175777,None,4.528655191885638,4,85,2285,0.23332064619556858,0.01778216555336053,0.7192594522257143,0.8811807167416283,,PRUNED
144,0.8754388140343443,2026-01-04 17:18:45.084045,2026-01-04 17:19:58.507631,0 days 00:01:13.423586,None,3.907525056400992,4,78,2081,0.0917568470774899,0.01500497138012509,0.9795656935063997,0.8819307335959394,0.8754388140343443,PRUNED
145,0.8738002138089781,2026-01-04 17:19:58.509638,2026-01-04 17:21:42.948041,0 days 00:01:44.438403,None,3.231588182828939,4,80,2007,0.16166270547843015,0.011962734706349192,1.1532917108961336,0.8823870038813072,0.8758986959578546,COMPLETE
146,0.8815286378827133,2026-01-04 17:21:42.950037,2026-01-04 17:22:24.258355,0 days 00:00:41.308318,None,3.2439425764747143,5,77,1998,0.14868428369257414,0.011876841427280124,1.1187751122382963,0.8815286378827133,,PRUNED
147,0.8754412217931061,2026-01-04 17:22:24.259381,2026-01-04 17:24:21.677686,0 days 00:01:57.418305,None,0.3759770686321655,4,86,1923,0.058020021429253374,0.009867808342840111,1.4922469774696396,0.8819174909227495,0.8754412217931061,PRUNED
148,0.8703494139515173,2026-01-04 17:24:21.680675,2026-01-04 17:24:38.160768,0 days 00:00:16.480093,None,3.1178040692912474,10,80,1765,0.17349242397119993,0.10895459631868122,1.170962745773391,0.8703494139515173,,PRUNED
149,0.874234573489613,2026-01-04 17:24:38.162837,2026-01-04 17:25:14.331479,0 days 00:00:36.168642,None,3.411004040359085,4,94,2022,0.1178622759058269,0.05466163029314155,1.3486102044211736,0.8761382679546571,,COMPLETE
