number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
117,0.8749139226242645,2025-12-30 23:24:17.654460,2025-12-30 23:24:51.816525,0 days 00:00:34.162065,None,4.868587653127593,6,64,1013,1.8863733235705387,0.034618928669369005,1.0514813300992578,0.8749139226242645,,PRUNED
118,0.8756988519806224,2025-12-30 23:24:51.818611,2025-12-30 23:25:40.385657,0 days 00:00:48.567046,None,4.990104309047062,5,60,940,2.2677912464878767,0.023509219230120823,1.2468026461050252,0.8814780749487147,0.8756988519806224,PRUNED
119,0.8733591124038099,2025-12-30 23:25:40.387665,2025-12-30 23:26:16.221498,0 days 00:00:35.833833,None,4.274143979506019,4,70,1062,0.09592173421158406,0.030394342274218427,0.7168462184007374,0.8757427935780258,,COMPLETE
120,0.8753587560555133,2025-12-30 23:26:16.223932,2025-12-30 23:26:48.596642,0 days 00:00:32.372710,None,4.295277012184711,4,70,1247,0.057020264853060526,0.030330913584269023,1.1581152292316714,0.8753587560555133,,PRUNED
121,0.8801670503028962,2025-12-30 23:26:48.597642,2025-12-30 23:27:09.935020,0 days 00:00:21.337378,None,3.4716451855628363,4,66,1086,0.10395753293395767,0.01933584744684731,0.6435281401969248,0.8801670503028962,,PRUNED
122,0.8801550115090869,2025-12-30 23:27:09.936020,2025-12-30 23:27:21.323043,0 days 00:00:11.387023,None,4.462082104838513,4,71,1056,0.1741446814504435,0.050293505850623664,1.3835056942218862,0.8801550115090869,,PRUNED
123,0.880256137377084,2025-12-30 23:27:21.324335,2025-12-30 23:27:37.086186,0 days 00:00:15.761851,None,4.1146866801649775,4,50,899,0.09043126490897971,0.028217179684835607,0.7536847993519619,0.880256137377084,,PRUNED
124,0.875805997245524,2025-12-30 23:27:37.088230,2025-12-30 23:28:19.085295,0 days 00:00:41.997065,None,4.2390712721123815,5,73,985,0.133223998867389,0.03174757468251037,1.5518966584507323,0.8811590469127717,0.875805997245524,PRUNED
125,0.8739059144186225,2025-12-30 23:28:19.086295,2025-12-30 23:28:48.454997,0 days 00:00:29.368702,None,4.786147237364436,5,67,1148,2.7292861708876424,0.06129805112861582,0.8074978648794513,0.8816129094393774,0.8765391597885024,COMPLETE
126,0.8729702593637738,2025-12-30 23:28:48.457996,2025-12-30 23:28:58.737313,0 days 00:00:10.279317,None,4.777009678806511,9,67,1173,0.04057533715862571,0.05946205945259205,0.7527073785027105,0.8729702593637738,,PRUNED
127,0.8751607178973524,2025-12-30 23:28:58.738610,2025-12-30 23:29:26.817636,0 days 00:00:28.079026,None,4.525416876168607,5,65,1127,0.0687010948795956,0.03988393730899117,0.866251574681739,0.8751607178973524,,PRUNED
128,0.8808893779314464,2025-12-30 23:29:26.818902,2025-12-30 23:29:40.666548,0 days 00:00:13.847646,None,4.340321107021208,5,69,974,0.28600030875687343,0.043366927630606324,1.0321028963580687,0.8808893779314464,,PRUNED
129,0.8749674952567152,2025-12-30 23:29:40.667869,2025-12-30 23:30:10.322555,0 days 00:00:29.654686,None,4.787673526002297,4,75,1030,2.783279674636097,0.03535615167898767,0.38881479975817035,0.8749674952567152,,PRUNED
130,0.8810001348344907,2025-12-30 23:30:10.323890,2025-12-30 23:30:21.483807,0 days 00:00:11.159917,None,4.879184254397295,5,64,1295,0.9719294399189883,0.045821256858537565,0.6033067258690659,0.8810001348344907,,PRUNED
131,0.8807954753397348,2025-12-30 23:30:21.486022,2025-12-30 23:30:41.988082,0 days 00:00:20.502060,None,4.609747204549269,5,62,1758,3.9504339375451623,0.024293206440508603,0.8854852250919246,0.8807954753397348,,PRUNED
132,0.873842108811434,2025-12-30 23:30:41.990088,2025-12-30 23:31:13.545048,0 days 00:00:31.554960,None,4.370219237050169,5,70,934,4.636277196415951,0.06235926963724935,1.8238490058948258,0.8816706956496616,0.8768407315734222,COMPLETE
133,0.8730396028161145,2025-12-30 23:31:13.547126,2025-12-30 23:31:44.317295,0 days 00:00:30.770169,None,4.4017554231361435,5,70,927,0.3710167353890055,0.053257983477858144,1.8228029429210504,0.8758800358274503,,COMPLETE
134,0.8758354922903565,2025-12-30 23:31:44.319756,2025-12-30 23:32:09.586174,0 days 00:00:25.266418,None,4.3703087190782615,5,70,927,2.699286955294621,0.05484777955628849,1.9252989574376091,0.8817826564320869,0.8758354922903565,PRUNED
135,0.880617301191359,2025-12-30 23:32:09.587175,2025-12-30 23:32:20.630973,0 days 00:00:11.043798,None,4.18971437771084,5,72,863,0.09041902992465152,0.06689744404995261,1.8018160357473343,0.880617301191359,,PRUNED
136,0.8742578083616647,2025-12-30 23:32:20.631973,2025-12-30 23:32:41.652307,0 days 00:00:21.020334,Balanced,4.021652014084695,5,67,1076,0.21966444535140706,0.07632804143008094,1.7247308435095805,0.8742578083616647,,PRUNED
137,0.8729112692741088,2025-12-30 23:32:41.654811,2025-12-30 23:33:08.991115,0 days 00:00:27.336304,None,4.507915541767161,5,70,679,3.3074655350407607,0.06486246751115347,1.9035951926774777,0.8757855312960484,,COMPLETE
138,0.875529104987913,2025-12-30 23:33:08.993214,2025-12-30 23:33:26.267272,0 days 00:00:17.274058,None,4.709060804457041,4,69,803,4.6988945457411715,0.0919747631562164,1.3455544949321876,0.875529104987913,,PRUNED
139,0.8734385684429504,2025-12-30 23:33:26.268272,2025-12-30 23:33:59.273032,0 days 00:00:33.004760,None,4.593000495334568,5,66,894,0.40177518037186094,0.05345924824992656,1.8284390322391226,0.88173450125685,0.8762953742138667,COMPLETE
140,0.8805197869615047,2025-12-30 23:33:59.275213,2025-12-30 23:34:12.970131,0 days 00:00:13.694918,None,4.652878451475144,5,67,726,1.412566419542998,0.04740649508569362,2.164794169718019,0.8805197869615047,,PRUNED
141,0.8734852789629303,2025-12-30 23:34:12.972174,2025-12-30 23:34:56.975205,0 days 00:00:44.003031,None,4.425394708357891,5,66,889,0.4055506608417213,0.033000176485054045,1.5455473803869082,0.8761503067484664,,COMPLETE
142,0.8806991649892615,2025-12-30 23:34:56.977207,2025-12-30 23:35:23.085374,0 days 00:00:26.108167,None,4.548919288123446,5,66,892,0.4400098036456325,0.02169151903689759,1.5442106862319578,0.8806991649892615,,PRUNED
143,0.872954608931822,2025-12-30 23:35:23.087589,2025-12-30 23:36:05.881466,0 days 00:00:42.793877,None,4.880837909172422,5,63,567,0.6489199842486751,0.031839174342350014,1.7034680512283085,0.8756609297801234,,COMPLETE
144,0.8737554294960079,2025-12-30 23:36:05.882469,2025-12-30 23:36:52.284313,0 days 00:00:46.401844,None,4.264550848441954,5,65,959,0.5094249520746449,0.027868017417450503,1.2096297525416924,0.8763152382236519,,COMPLETE
145,0.8736812705261434,2025-12-30 23:36:52.286331,2025-12-30 23:37:39.068931,0 days 00:00:46.782600,None,4.267412407598191,5,65,1115,0.4793390639859463,0.02748536032866612,1.1532917108961336,0.8818211805722761,0.876362791459198,COMPLETE
146,0.8760190838959463,2025-12-30 23:37:39.069947,2025-12-30 23:38:18.271851,0 days 00:00:39.201904,None,4.229790365743583,5,65,1210,0.6528971823923116,0.027008362300740538,1.1128929157359864,0.8815214146064276,0.8760190838959463,PRUNED
147,0.8804102339378412,2025-12-30 23:38:18.272851,2025-12-30 23:38:33.756902,0 days 00:00:15.484051,None,4.118176871174403,5,63,1131,0.47386366965361404,0.03489073458427512,1.2516437053005418,0.8804102339378412,,PRUNED
148,0.873923491057584,2025-12-30 23:38:33.758408,2025-12-30 23:39:16.280091,0 days 00:00:42.521683,None,4.316675820927967,4,64,1030,0.5144148041361079,0.024501031804540142,0.9740652138500033,0.881461220637382,0.876728770790997,COMPLETE
149,0.8735449913802235,2025-12-30 23:39:16.283083,2025-12-30 23:40:04.013887,0 days 00:00:47.730804,None,4.994643666578022,4,61,1089,0.5388123818594698,0.024054782190435216,0.9423262568384214,0.8762508306767728,,COMPLETE
