number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
168,0.8625073436642237,2026-03-01 13:58:14.569658,2026-03-01 13:58:15.944087,0 days 00:00:01.374429,0.7137447885675047,78,1.3873160483606841,0.053330184139695036,5,0.8701657863438556,1785,0.7004165832318613,0.08273210291979143,0.5538347488574356,0.8191247988079032,0.8625073436642237,,PRUNED
169,0.8712733913763713,2026-03-01 13:58:15.946453,2026-03-01 13:58:17.023719,0 days 00:00:01.077266,0.7048571679195393,81,1.6979612650614595,0.030231469840081123,5,1.0886769971840773,2041,0.3056594619315922,0.0601977088539284,0.5004717096132076,0.7694210656477886,0.8712733913763713,,PRUNED
170,0.8676226271537403,2026-03-01 13:58:17.026206,2026-03-01 13:58:17.616438,0 days 00:00:00.590232,0.6940024439776844,80,1.8720574321937777,0.042948688428303704,6,0.7296569569821731,1958,0.5562556832645805,0.04421221601257516,4.5519566320638365,0.7905377697511069,0.8676226271537403,,PRUNED
171,0.8611144552205026,2026-03-01 13:58:17.619938,2026-03-01 13:58:20.096895,0 days 00:00:02.476957,0.7015537289364763,79,1.5560491318531655,0.026398453913654033,5,0.7403167332819653,1852,0.6718908396507289,0.03508641699097694,0.6714641873596746,0.8318708211854164,0.8720456799992296,0.8632961856285695,COMPLETE
172,0.8612220820371566,2026-03-01 13:58:20.100603,2026-03-01 13:58:22.321895,0 days 00:00:02.221292,0.6785668872824222,78,1.627129701020938,0.03534794848528644,5,0.918980043646386,1844,0.805829166145335,0.0331107226579626,0.5956867759026363,0.8290793962779299,0.8633386223767467,,COMPLETE
173,0.8612112471227282,2026-03-01 13:58:22.325101,2026-03-01 13:58:24.832525,0 days 00:00:02.507424,0.6665590746305692,83,1.782516464431914,0.028828593581759283,5,0.680282418780007,1904,0.57329978471821,0.023443953053327367,0.6447423210799471,0.840264585694096,0.8633521660197822,,COMPLETE
174,0.8611026572025695,2026-03-01 13:58:24.835181,2026-03-01 13:58:27.767014,0 days 00:00:02.931833,0.6836560257534324,80,1.2849075613204977,0.0249293320875603,5,0.8435386566639055,1755,1.0910712189499117,0.028692244532294436,0.5314168908501742,0.811595948750959,0.863245622694571,,COMPLETE
175,0.8617809228457782,2026-03-01 13:58:27.770530,2026-03-01 13:58:30.789070,0 days 00:00:03.018540,0.7045674967895593,79,2.151904163662711,0.03113308788392216,5,0.9833710966795168,1817,0.39988972380156235,0.038597130993767964,0.5524258570947391,0.8215452823694261,0.8638093392146854,,COMPLETE
176,0.8616314010266685,2026-03-01 13:58:30.792068,2026-03-01 13:58:33.360231,0 days 00:00:02.568163,0.7170400590307026,72,2.1455657544526865,0.032206735914145836,5,1.2198029171711637,1795,0.4016064243627466,0.05229202881842565,0.5670857509968199,0.8038601746736043,0.8716514095019792,0.8635471944794908,COMPLETE
177,0.8613217632498966,2026-03-01 13:58:33.362911,2026-03-01 13:58:35.709083,0 days 00:00:02.346172,0.7246695248054984,81,2.1792175678516976,0.03652782722637032,5,1.4058866449895866,1807,0.39951058134499917,0.05403556069964067,0.5712715718814956,0.821533111979393,0.8721299515558938,0.8633672145120437,COMPLETE
178,0.8613212816981441,2026-03-01 13:58:35.712257,2026-03-01 13:58:38.115915,0 days 00:00:02.403658,0.7183926834734996,72,2.076833131179766,0.039735154706003244,5,1.1489716820429108,1938,0.42885474416733477,0.04502241142203139,0.6159384664180011,0.8074965781616874,0.8633238748543307,,COMPLETE
179,0.8631664676252757,2026-03-01 13:58:38.118420,2026-03-01 13:58:39.994899,0 days 00:00:01.876479,0.7108752520230016,76,2.3265412802318703,0.0330761927535734,5,0.9971001152949059,1770,0.4965184207802417,0.07313812375870618,0.5524162418921996,0.8486162036107385,0.8631664676252757,,PRUNED
180,0.8626918381793491,2026-03-01 13:58:39.998402,2026-03-01 13:58:41.824479,0 days 00:00:01.826077,0.7263796210801667,82,1.976312227699286,0.04750225947608273,4,1.344050826198355,1882,0.2972378635707482,0.036869985356447546,0.5817738626746508,0.8219108722872667,0.8626918381793491,,PRUNED
181,0.8630517981142433,2026-03-01 13:58:41.826730,2026-03-01 13:58:43.748574,0 days 00:00:01.921844,0.6943288130539715,73,2.151109537424834,0.03117606736313637,5,0.8446388141302476,1666,0.7235886815114203,0.01947842676963798,0.5482334993973231,0.7999439601291869,0.8630517981142433,,PRUNED
182,0.8627586534849899,2026-03-01 13:58:43.751027,2026-03-01 13:58:45.298196,0 days 00:00:01.547169,0.7027690473353512,72,0.060825633583768024,0.03535150670812784,5,0.9934695524925309,1706,0.04194890104741951,0.026110135264849708,0.5277700020394608,0.7770366388763897,0.8627586534849899,,PRUNED
183,0.8628007892633222,2026-03-01 13:58:45.299674,2026-03-01 13:58:47.251368,0 days 00:00:01.951694,0.7102029014685524,71,1.9157639805128726,0.028735155969804967,5,1.123124459948272,1743,0.35763604191957005,0.023051320163178356,0.5232244579117293,0.7914021773717492,0.8628007892633222,,PRUNED
184,0.8611919850526336,2026-03-01 13:58:47.254360,2026-03-01 13:58:50.119962,0 days 00:00:02.865602,0.6895333487968247,78,2.046226412242953,0.023676119594794525,5,0.8294873752467513,1793,0.5714629557040918,0.015993869889385916,0.6173429630193257,0.8116523479356333,0.863270603191725,,COMPLETE
185,0.8615781895580319,2026-03-01 13:58:50.122957,2026-03-01 13:58:52.800372,0 days 00:00:02.677415,0.7138437877261331,73,1.8891191818419841,0.03137110911248041,5,0.7163637734369233,1640,0.831038137693358,0.030415998961236354,0.5806479038352637,0.803258594113237,0.8719006125338291,0.8633958066473405,COMPLETE
186,0.8617053192206565,2026-03-01 13:58:52.802438,2026-03-01 13:58:54.832054,0 days 00:00:02.029616,0.717393405521144,71,1.8386023990353728,0.03803553684328237,5,0.6737012888428088,1626,0.8780073525981372,0.05100334884046603,0.5936831320649002,0.8054886626314971,0.872576590806214,0.8636991842513315,COMPLETE
187,0.8631279434850863,2026-03-01 13:58:54.834049,2026-03-01 13:58:56.572723,0 days 00:00:01.738674,0.7170384818324331,71,1.8280997998040813,0.0408344167328851,5,0.7206488939802657,1617,1.1542838639571356,0.0463968087210191,0.5706733197806291,0.8044563329344361,0.8631279434850863,,PRUNED
188,0.8624793534686173,2026-03-01 13:58:56.576714,2026-03-01 13:58:58.381262,0 days 00:00:01.804548,0.7347996573910984,69,1.9389953080510207,0.04407673559005425,9,1.2216428514467887,1640,0.8744908019672655,0.10872017378284687,0.6317423910574684,0.8179797709424395,0.8624793534686173,,PRUNED
189,0.8629229830204853,2026-03-01 13:58:58.383258,2026-03-01 13:59:00.307128,0 days 00:00:01.923870,0.723988878183152,70,2.2181233204260815,0.03571269210432955,5,1.5706082832817836,1725,1.4700638086294768,0.058430112755444324,0.6930577081350963,0.8008342759622268,0.8715508855736727,0.8629229830204853,PRUNED
190,0.8616542747349059,2026-03-01 13:59:00.309681,2026-03-01 13:59:02.522141,0 days 00:00:02.212460,0.707096758503598,80,1.777521361167425,0.039137693105385396,5,0.5121175288336627,1814,0.8822691274920438,0.03846384993783628,0.5888748034921106,0.8105383295516368,0.8723358149300304,0.863706407527617,COMPLETE
191,0.8616287524920304,2026-03-01 13:59:02.524506,2026-03-01 13:59:05.010792,0 days 00:00:02.486286,0.7063751689736255,80,1.7727023505895916,0.03888703142509976,5,0.6311630906793431,1852,1.019727905819144,0.03844585053382957,0.5952983398424874,0.8104292788474761,0.8636510290760949,,COMPLETE
192,0.8616001001627644,2026-03-01 13:59:05.012789,2026-03-01 13:59:06.942453,0 days 00:00:01.929664,0.7059024507097996,80,1.8257904830695315,0.03882143045048535,5,0.6366695540251872,1842,0.9426747756752915,0.040011849459364146,0.5910718829207666,0.8120964572544911,0.8720529032755151,0.8635128839171345,COMPLETE
193,0.8631222250580269,2026-03-01 13:59:06.944449,2026-03-01 13:59:08.714953,0 days 00:00:01.770504,0.7087285453424078,80,1.7833220832190348,0.05156104494594069,5,0.6563936938013527,1924,0.961518164526357,0.04033785503522467,0.660228506016147,0.8262710028412463,0.8631222250580269,,PRUNED
194,0.8616338087854303,2026-03-01 13:59:08.718233,2026-03-01 13:59:11.052119,0 days 00:00:02.333886,0.7173206456042669,81,2.0009202256188976,0.039526854021194144,5,0.5367167603384319,1820,0.8132983543917223,0.04853293092041122,0.6044969714822779,0.8132857924926398,0.8636961745528792,,COMPLETE
195,0.8631836229064538,2026-03-01 13:59:11.055112,2026-03-01 13:59:12.929294,0 days 00:00:01.874182,0.7121370484521607,83,2.059838701366997,0.0378814346356865,5,0.5115607207335342,1872,1.45567026924901,0.05416004497234852,0.6266713907150993,0.8366802196497373,0.8631836229064538,,PRUNED
196,0.871553895272125,2026-03-01 13:59:12.932511,2026-03-01 13:59:13.922164,0 days 00:00:00.989653,0.7295743723233509,81,2.129911530337951,0.04660392452036439,5,0.947247074584912,1813,1.1291841754201584,0.06437991646276177,0.7254800951298419,0.8117421466418033,0.871553895272125,,PRUNED
197,0.8615962477487455,2026-03-01 13:59:13.925156,2026-03-01 13:59:16.431511,0 days 00:00:02.506355,0.7176320048997099,82,1.7425008351490179,0.043066780824509376,5,0.5070062346613607,1979,0.8167348661957261,0.047861822935932934,0.599822891297309,0.8191709199426825,0.8720167868940876,0.8636218350011076,COMPLETE
198,0.8714268859974381,2026-03-01 13:59:16.435500,2026-03-01 13:59:17.467028,0 days 00:00:01.031528,0.7156014295498884,84,1.7179170132961967,0.03648310641258304,10,0.4847210707594046,1998,0.8086355533345174,0.0364279398260915,0.5922770892723267,0.8237693371777635,0.8714268859974381,,PRUNED
199,0.8614387803257216,2026-03-01 13:59:17.471552,2026-03-01 13:59:20.456893,0 days 00:00:02.985341,0.7046567589156058,82,1.782454131986411,0.03187276207089088,5,0.6260447441195393,1768,0.9673718669305683,0.05072821443151474,0.5658474275681742,0.833168720900003,0.8633708261501863,,COMPLETE
200,0.8705703258179156,2026-03-01 13:59:20.459627,2026-03-01 13:59:21.328169,0 days 00:00:00.868542,0.7181940163655804,79,2.017883579827947,0.054603565625208156,5,0.39894636725366434,1828,1.185684108346693,0.1615575631675293,1.5996256615548665,0.8185409972073364,0.8705703258179156,,PRUNED
201,0.8614125357552176,2026-03-01 13:59:21.330669,2026-03-01 13:59:23.901295,0 days 00:00:02.570626,0.7058123958079731,82,1.8154169123681696,0.03270197156196546,5,0.6265142012106775,1753,0.9055898223674181,0.08694045811876962,0.5660399737636279,0.8324449225525338,0.8720992526316804,0.86344125309397,COMPLETE
202,0.8632886613824388,2026-03-01 13:59:23.903290,2026-03-01 13:59:25.809269,0 days 00:00:01.905979,0.7040175582567751,82,1.6783079129373013,0.03345769671092438,5,0.5227932114729235,1870,1.0155759700488467,0.04772938535262406,0.6037952545270274,0.8449097430943444,0.8721702815151544,0.8632886613824388,PRUNED
203,0.8617768296558832,2026-03-01 13:59:25.812264,2026-03-01 13:59:28.099326,0 days 00:00:02.287062,0.7162339488258697,83,1.7806357433004831,0.039173882012619836,5,0.7029139482561186,1777,0.7844796941704747,0.06762669973640241,0.5575925389611276,0.8089963705685498,0.8637253686278665,,COMPLETE
204,0.8615095684333195,2026-03-01 13:59:28.102328,2026-03-01 13:59:30.080046,0 days 00:00:01.977718,0.7196735617120771,84,1.8640628253009897,0.03947562948756919,5,0.6906406110350486,1819,0.7667218205966032,0.03084825122618273,0.6318125989026029,0.8111622408621728,0.8635577284240737,,COMPLETE
205,0.8632176324989647,2026-03-01 13:59:30.082355,2026-03-01 13:59:31.776273,0 days 00:00:01.693918,0.740318093888384,84,1.8780583617952302,0.03905296901966309,5,0.721632289625444,1812,0.7511873659587515,0.06838355804643166,0.6380779892632675,0.8093285376969385,0.8718109235199507,0.8632176324989647,PRUNED
206,0.8550192139149194,2026-03-01 13:59:31.778773,2026-03-01 13:59:33.736973,0 days 00:00:01.958200,0.7301240069490572,83,1.995706860912265,0.002612300982049072,5,0.7691433703066398,1890,1.3336202980406247,0.04006195352420173,0.5496661228824282,0.8217255802433262,0.8550192139149194,,PRUNED
207,0.86285707062438,2026-03-01 13:59:33.739491,2026-03-01 13:59:35.116600,0 days 00:00:01.377109,0.7176286010577354,80,1.8474009201747452,0.046225580049606474,5,0.9299036049089183,1971,0.8501494475865359,0.03133734873129978,0.6335459247464769,0.8099572530722138,0.86285707062438,,PRUNED
208,0.8614185551521223,2026-03-01 13:59:35.119099,2026-03-01 13:59:37.199863,0 days 00:00:02.080764,0.7127484793105475,85,1.7711851810852082,0.041139193981743864,5,0.7295559906016184,1840,0.7424027126698073,0.03827993081198808,0.6840051445437486,0.8176916215351581,0.8635303401681579,,COMPLETE
209,0.8621988495728636,2026-03-01 13:59:37.204852,2026-03-01 13:59:38.745556,0 days 00:00:01.540704,0.7205484496287146,84,1.9682955117481857,0.04973020506559876,5,0.6530436442661964,1778,1.2083984662536553,0.030781209164464095,0.5833416855640975,0.8055485625623692,0.8621988495728636,,PRUNED
210,0.8626819061744565,2026-03-01 13:59:38.746701,2026-03-01 13:59:40.716598,0 days 00:00:01.969897,0.731167737412419,81,2.0974843609088056,0.037126959691706964,5,0.834267686048125,2035,1.8988079856226563,0.05421740908589662,0.5505439320842612,0.8269306314823249,0.8626819061744565,,PRUNED
211,0.871380536641273,2026-03-01 13:59:40.718325,2026-03-01 13:59:41.795160,0 days 00:00:01.076835,0.6967734328783289,80,1.6589347074762628,0.042979564358879556,5,0.5448061050914665,1716,0.7154637294047698,0.031284583381696866,0.6038426936824666,0.7981974586174378,0.871380536641273,,PRUNED
212,0.8619193689745839,2026-03-01 13:59:41.798247,2026-03-01 13:59:44.739255,0 days 00:00:02.941008,0.7101615612166823,79,1.7322620675157616,0.03575336921014208,5,0.47076313635213407,1659,0.8629406960683204,0.04216025483841688,0.6030611264469572,0.8139284552607952,0.8729154828519421,0.8639718629311093,COMPLETE
213,0.8632402052373568,2026-03-01 13:59:44.743298,2026-03-01 13:59:47.041598,0 days 00:00:02.298300,0.7106752283931085,81,1.7496081360453188,0.038466827457464804,5,0.6864881294905296,1624,0.9875735112527189,0.04133521628982219,0.5338859396428317,0.8130762867002991,0.8718669039111633,0.8632402052373568,PRUNED
214,0.861428908514798,2026-03-01 13:59:47.045098,2026-03-01 13:59:51.070844,0 days 00:00:04.025746,0.7201920189500102,83,1.8920550144136679,0.035347440637290756,5,0.578927318917655,1522,0.8151097759967038,0.049375678584658966,0.5789024140776238,0.8249412946403675,0.8720932332347757,0.8634388453352082,COMPLETE
215,0.8629211772014138,2026-03-01 13:59:51.076908,2026-03-01 13:59:53.462739,0 days 00:00:02.385831,0.7081001907952656,79,1.823922226538302,0.04369055667192896,5,0.4555560537295064,1726,1.2791298722813382,0.03585636234810147,0.6338867028389957,0.8084535014525474,0.8629211772014138,,PRUNED
216,0.8614630986892161,2026-03-01 13:59:53.465732,2026-03-01 13:59:56.780484,0 days 00:00:03.314752,0.7267604752447949,81,1.7084828415069855,0.030957427268874446,5,0.9504337679307336,1829,0.6917274150501712,0.06419961179921987,0.6083027901491053,0.8180245748957179,0.8634870005104448,,COMPLETE
217,0.8625895084319712,2026-03-01 13:59:56.782604,2026-03-01 13:59:59.190146,0 days 00:00:02.407542,0.9465465763564689,82,1.9697010308053031,0.037540351192651325,5,0.7781538164011779,1914,0.8846114002825599,0.04406698752458008,0.5545389833995814,0.829123697216849,0.8625895084319712,,PRUNED
218,0.8708749073012877,2026-03-01 13:59:59.193141,2026-03-01 14:00:00.538386,0 days 00:00:01.345245,0.7396892518668733,80,2.2593984846898896,0.04730063871528444,5,0.6256202636128975,1789,1.0501139778101742,6.408842476351167,0.6684716804797094,0.8056109028759868,0.8708749073012877,,PRUNED
219,0.8630638369080526,2026-03-01 14:00:00.540395,2026-03-01 14:00:02.556981,0 days 00:00:02.016586,0.7150581291752758,83,1.8783445324115646,0.04041057432707166,5,0.8513113824206505,1594,0.655281273335066,0.02842437419695585,0.5272520988939907,0.816039569659066,0.8630638369080526,,PRUNED
220,0.8629214781712591,2026-03-01 14:00:02.559502,2026-03-01 14:00:04.869822,0 days 00:00:02.310320,0.7006541543812494,79,1.5175082729235994,0.033230745918195755,5,0.5532150092568412,1859,1.6282825921916484,0.03625227818117837,0.5809612987413251,0.8367280803339313,0.8717922633895465,0.8629214781712591,PRUNED
221,0.8614765821382824,2026-03-01 14:00:04.871994,2026-03-01 14:00:07.727469,0 days 00:00:02.855475,0.7260718362056104,81,1.6910328183908416,0.030229450700457218,5,0.9849844295645491,1823,0.7460100100386645,0.05773539341682317,0.6185417387797723,0.8161765226119561,0.8718620883936397,0.86350686452023,COMPLETE
222,0.8615497780046422,2026-03-01 14:00:07.730971,2026-03-01 14:00:10.792040,0 days 00:00:03.061069,0.7239089033280222,81,1.7272924515314356,0.02897329539843552,5,0.9445735682946793,1755,0.7953014586030143,0.057241312767941116,0.6251238895909992,0.801360925524664,0.8722395045795571,0.8634541947973149,COMPLETE
223,0.8616051564561642,2026-03-01 14:00:10.797027,2026-03-01 14:00:13.536607,0 days 00:00:02.739580,0.720342197956625,80,1.7896783439214434,0.035570243221171485,5,0.7445485358341639,1743,0.86585056175113,0.0763304651253883,0.652849245358862,0.800101470964037,0.872512183259335,0.8638313100133871,COMPLETE
224,0.8631438948868835,2026-03-01 14:00:13.539128,2026-03-01 14:00:15.752475,0 days 00:00:02.213347,0.7199185734980518,80,1.8162119438415638,0.02810083803879368,5,0.7151840159203203,1668,0.8177494423294814,0.07703070867198389,0.5677719180008874,0.7959990254273088,0.8631438948868835,,PRUNED
225,0.861522088778881,2026-03-01 14:00:15.755467,2026-03-01 14:00:18.340074,0 days 00:00:02.584607,0.7476521250478522,82,2.069830502927336,0.03429216616739363,5,0.6586931912285329,1741,0.5710131312612252,0.09895261635318604,0.6918871237889594,0.8029879850330902,0.8636510290760948,,COMPLETE
226,0.8613525825620479,2026-03-01 14:00:18.343069,2026-03-01 14:00:21.190634,0 days 00:00:02.847565,0.7477643478627248,82,2.131437263744672,0.03364179476918788,5,0.5959680767642123,1729,0.5476812683499317,0.10935355777817975,0.7104946091196971,0.8014057005282438,0.8723911933815527,0.8635411750825861,COMPLETE
227,0.8716435842860033,2026-03-01 14:00:21.192630,2026-03-01 14:00:22.449404,0 days 00:00:01.256774,0.734680943885646,79,2.0479824007618865,0.0300520066988375,5,0.7992210353294539,1640,0.4973928864733203,0.08955180519142901,0.6736006137163512,0.7935033387888438,0.8716435842860033,,PRUNED
228,0.8631643608363592,2026-03-01 14:00:22.451402,2026-03-01 14:00:24.658348,0 days 00:00:02.206946,0.7307405623655094,80,1.9657477242216113,0.035671154164858165,5,1.0657971562984063,1755,0.9826563849769676,0.09562286484889933,0.533685309691877,0.8031929356642976,0.8717988847261415,0.8631643608363592,PRUNED
229,0.8631333609423004,2026-03-01 14:00:24.660358,2026-03-01 14:00:27.010524,0 days 00:00:02.350166,0.7132127719656993,81,1.6055620748509172,0.027080460332300285,5,0.46466563667025973,1676,0.6088373532037682,0.06943097015524716,0.5963860816687866,0.8039570784845949,0.8631333609423004,,PRUNED
230,0.8621257139004729,2026-03-01 14:00:27.012522,2026-03-01 14:00:28.516163,0 days 00:00:01.503641,0.7246605139788029,82,2.1494010343315635,0.042295491243492106,5,0.6626703551319546,1721,0.644344313029605,0.0526725366066626,2.453744357904167,0.7923583204967265,0.8621257139004729,,PRUNED
231,0.8616600533559342,2026-03-01 14:00:28.518663,2026-03-01 14:00:31.282319,0 days 00:00:02.763656,0.718996709972971,84,1.885068524438059,0.037609516283114264,5,0.7302541044333923,1763,0.843047740938284,0.04431148642953042,0.6465184652906719,0.8097518947373082,0.8636260485789409,,COMPLETE
232,0.861687501805819,2026-03-01 14:00:31.285312,2026-03-01 14:00:33.312961,0 days 00:00:02.027649,0.7099032722291612,83,1.9046691864210947,0.03250311515692983,5,0.7756019516811664,1763,0.8592957348950767,0.045149970727721936,0.6499688095307375,0.8101168895208603,0.8636910580655103,,COMPLETE
233,0.86157578179927,2026-03-01 14:00:33.314959,2026-03-01 14:00:35.942147,0 days 00:00:02.627188,0.7048698017983701,83,1.7774242320938833,0.030963617168771697,5,0.7815875040915577,1755,0.9986381949724962,0.04682312744090459,0.6666381331219473,0.8049257077429418,0.8721823203089636,0.8636483203474877,COMPLETE
234,0.8613790679084282,2026-03-01 14:00:35.944148,2026-03-01 14:00:38.693642,0 days 00:00:02.749494,0.697029392680504,85,1.7680155457580635,0.03192602330583834,5,0.77806403536796,1748,0.9142526031872169,0.06437557979140102,0.7302839259668421,0.7978980487303514,0.8722220483285338,0.8635842137704539,COMPLETE
235,0.8615505003322707,2026-03-01 14:00:38.695877,2026-03-01 14:00:41.566843,0 days 00:00:02.870966,0.7037897286201794,82,1.6967413463614414,0.029096029637831367,5,0.833929456989251,1765,1.0531799356947842,0.04493158275744074,0.6695810365143031,0.8078642560305742,0.8724652319634791,0.8635634468511331,COMPLETE
236,0.8632308751721548,2026-03-01 14:00:41.570367,2026-03-01 14:00:43.542871,0 days 00:00:01.972504,0.7045388275970693,83,1.6618236055334552,0.028108688393926762,5,0.871405852467597,1876,1.073015843087823,0.04715093076639142,0.6486592738070107,0.8093077129812871,0.8721829222486541,0.8632308751721548,PRUNED
237,0.8632648847646658,2026-03-01 14:00:43.545175,2026-03-01 14:00:45.438810,0 days 00:00:01.893635,0.6927857587613765,84,1.7585245064972195,0.03046590548810535,5,0.7621164574103221,1789,1.3696866972076236,0.04169874095376386,0.6652150322589373,0.8169384671680788,0.8721395825909412,0.8632648847646658,PRUNED
238,0.8631201182691104,2026-03-01 14:00:45.441126,2026-03-01 14:00:47.839785,0 days 00:00:02.398659,0.7084190972922504,83,1.6210728908341896,0.024969685225703295,5,0.015535176604083113,1646,1.1162380172879498,0.05379171569618275,0.7883029996363524,0.823485487635276,0.871871719428687,0.8631201182691104,PRUNED
239,0.863194457820882,2026-03-01 14:00:47.842178,2026-03-01 14:00:49.808840,0 days 00:00:01.966662,0.7018745312337994,86,1.8942966036410929,0.031482193267762505,5,0.8615232221916881,1704,0.882605188737235,0.04418217157084004,0.6312122284301114,0.7922678929895753,0.8718566709364256,0.863194457820882,PRUNED
240,0.8716201086380753,2026-03-01 14:00:49.811838,2026-03-01 14:00:51.165025,0 days 00:00:01.353187,0.7126079125417077,83,1.544121804462061,0.026708243615586064,5,1.0454263389831813,1776,0.8987980321965924,0.0544287490311095,0.6895322817973321,0.8051263089386392,0.8716201086380753,,PRUNED
241,0.8615557974015469,2026-03-01 14:00:51.167020,2026-03-01 14:00:53.484832,0 days 00:00:02.317812,0.7129880666273409,82,1.8166147759171247,0.03459425678270322,5,0.6678979888805823,1749,0.7942802130636222,0.07617237432573253,0.7352714057974575,0.7991996343697098,0.8722635821671756,0.8636555436237733,COMPLETE
242,0.8630120700946731,2026-03-01 14:00:53.488285,2026-03-01 14:00:55.454654,0 days 00:00:01.966369,0.7132164415250388,82,1.7583303861459199,0.03544713460987235,5,0.7308010195662006,1873,0.804683140999546,0.07130550092391559,0.6021878734759858,0.7827937700838733,0.8718608845142588,0.8630120700946731,PRUNED
243,0.8615064383469292,2026-03-01 14:00:55.456651,2026-03-01 14:00:57.614472,0 days 00:00:02.157821,0.6916384143562451,80,1.849100166999983,0.039829217399143385,5,0.5545834218757413,1775,0.9956585866897731,0.03970570496684853,0.7506231024604625,0.812338709467386,0.8726903574077106,0.8635532138763953,COMPLETE
244,0.8632077004940721,2026-03-01 14:00:57.616629,2026-03-01 14:00:59.605180,0 days 00:00:01.988551,0.7051404795771611,81,1.726393525028115,0.0329402836315085,5,0.9018991938931742,1697,1.212035292091621,0.061012351735357274,0.6531874217214853,0.798790715770433,0.8632077004940721,,PRUNED
245,0.8714840702680318,2026-03-01 14:00:59.607496,2026-03-01 14:01:01.041239,0 days 00:00:01.433743,0.7163089572629409,83,1.9306345615552416,0.02940209603082076,5,0.797504926735286,1844,0.7169517752868078,0.04831223848069829,0.6002925349135405,0.8106407214817213,0.8714840702680318,,PRUNED
246,0.8615122169679574,2026-03-01 14:01:01.044231,2026-03-01 14:01:04.218449,0 days 00:00:03.174218,0.6996865263790809,79,1.6827581971489542,0.04329287149280576,5,0.6357062698051071,1767,0.840530836411579,0.038051150565251664,0.7074646762921719,0.8202743083505839,0.8637756305920197,,COMPLETE
247,0.861392069805742,2026-03-01 14:01:04.221461,2026-03-01 14:01:06.356952,0 days 00:00:02.135491,0.7070999089917607,84,1.8166594764166821,0.03796327807540138,5,0.7145993109041244,1609,1.0647219316618073,0.04739042149523925,0.6432506903478158,0.8022153441105389,0.8723562808795061,0.8635189033140391,COMPLETE
248,0.861596729300498,2026-03-01 14:01:06.359470,2026-03-01 14:01:08.958912,0 days 00:00:02.599442,0.7183350868320838,82,1.8750862095106169,0.03426189675280603,5,0.9140212112831066,1931,0.6736252075535138,0.07758891452750637,0.5909866319260458,0.7901559855393308,0.8721654659976308,0.863594747715037,COMPLETE
249,0.8632985933873313,2026-03-01 14:01:08.963904,2026-03-01 14:01:10.938089,0 days 00:00:01.974185,0.713659008321213,81,1.9293924826552917,0.03289998195372396,5,0.5758195576877813,1927,0.9903056249507837,0.08321449968424377,0.6061878147076044,0.7853418638551041,0.8720324373260394,0.8632985933873313,PRUNED
250,0.8632215451069527,2026-03-01 14:01:10.940518,2026-03-01 14:01:12.822907,0 days 00:00:01.882389,0.6922337237590533,80,1.783196182896003,0.024291772474871475,5,0.7845693168429322,1960,0.6545909216168193,0.062334518715544344,0.6568044508786729,0.790787638742623,0.8720577187930386,0.8632215451069527,PRUNED
251,0.8631968655796439,2026-03-01 14:01:12.825309,2026-03-01 14:01:15.306925,0 days 00:00:02.481616,0.7014818715389591,82,1.6675339437853398,0.028699229863636787,5,0.5223044719638479,1901,1.4680448491256057,0.07626526855379241,0.5970167793213998,0.7969190954742214,0.8718693116699252,0.8631968655796439,PRUNED
252,0.8617048376689043,2026-03-01 14:01:15.310443,2026-03-01 14:01:17.531011,0 days 00:00:02.220568,0.7187321844337082,79,1.8372488567115095,0.03423914712992495,5,0.9852015469011526,1851,0.5362843331689366,0.05412368587781868,0.5807314000726271,0.8072853068864229,0.8723502614826015,0.8637699121649604,COMPLETE
253,0.8714997206999836,2026-03-01 14:01:17.533132,2026-03-01 14:01:18.556848,0 days 00:00:01.023716,0.7102693252743458,78,1.8662574821423896,0.045355539929438686,5,1.1909461551585165,1855,0.4431722152138514,0.3375993770247177,0.5679125296869214,0.828500037612362,0.8714997206999836,,PRUNED
254,0.8618413575907002,2026-03-01 14:01:18.560364,2026-03-01 14:01:20.768244,0 days 00:00:02.207880,0.7189459980682318,85,2.0137874939569715,0.034394275673580325,5,0.6592093723416781,1925,0.5700359968498908,0.0417157011935418,0.578465416804309,0.8088527910494188,0.863710320135605,,COMPLETE
255,0.8618442469012146,2026-03-01 14:01:20.769493,2026-03-01 14:01:23.127225,0 days 00:00:02.357732,0.7165013455297232,85,1.9841823225616193,0.035747331561839464,5,0.6221204489155193,2000,0.48372351939106306,0.03626044727128089,0.5774776319641648,0.8212822186726705,0.8727746289643749,0.8639243096955631,COMPLETE
256,0.8634319230287679,2026-03-01 14:01:23.129818,2026-03-01 14:01:25.045113,0 days 00:00:01.915295,0.7170464287282381,86,1.9751641705865595,0.04090778831257236,5,0.6078326954167541,1968,0.5018428639360158,0.05196054791660731,0.5796681510000058,0.8192061435096452,0.872025214049754,0.8634319230287679,PRUNED
257,0.8715502836339821,2026-03-01 14:01:25.047341,2026-03-01 14:01:25.899255,0 days 00:00:00.851914,0.7262610329841434,87,1.9847923901371871,0.036266553564797355,5,0.4859566591278775,2049,0.431153068353441,0.13453344106500756,0.5325111830806424,0.8096585238425423,0.8715502836339821,,PRUNED
