number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
115,0.8737190723387043,2026-02-25 22:09:11.837298,2026-02-25 22:09:19.622316,0 days 00:00:07.785018,None,1.3013820989095362,4,66,1171,0.4397823017583326,0.03272079554389138,1.4838746707316852,0.8811024645818686,0.8737190723387043,PRUNED
116,0.8807232425768798,2026-02-25 22:09:19.623354,2026-02-25 22:09:25.803674,0 days 00:00:06.180320,Balanced,2.068300924999488,4,60,1224,0.014082171509004478,0.017648700579097606,1.3309765162784881,0.8807232425768798,,PRUNED
117,0.8806425826583582,2026-02-25 22:09:25.805846,2026-02-25 22:09:33.652366,0 days 00:00:07.846520,None,1.700326402475199,4,61,1286,0.5441958302888925,0.014619055885028676,2.2955658890504926,0.8806425826583582,,PRUNED
118,0.8803151274667488,2026-02-25 22:09:33.653369,2026-02-25 22:09:37.685058,0 days 00:00:04.031689,None,1.8869411328962682,4,63,1345,0.23084505475152492,0.02001908961381829,0.5266190499080098,0.8803151274667488,,PRUNED
119,0.8741199641725497,2026-02-25 22:09:37.686058,2026-02-25 22:09:46.643334,0 days 00:00:08.957276,None,2.179504992320331,4,65,1781,0.09112737986718199,0.02578891072969075,1.0622027691009317,0.8810747753561076,0.8741199641725497,PRUNED
120,0.872018592713159,2026-02-25 22:09:46.644345,2026-02-25 22:09:49.694001,0 days 00:00:03.049656,None,2.287175913334327,4,58,1587,0.13746740761326845,0.12329281186174115,2.034825724502795,0.872018592713159,,PRUNED
121,0.8735631699588755,2026-02-25 22:09:49.696103,2026-02-25 22:09:57.834500,0 days 00:00:08.138397,None,2.396422768037951,4,63,1181,0.019962297219992618,0.023138585206759904,1.184072194857731,0.8810133775076808,0.8735631699588755,PRUNED
122,0.8700177451820746,2026-02-25 22:09:57.835714,2026-02-25 22:10:07.502485,0 days 00:00:09.666771,None,2.320636609378719,7,66,1017,0.02798038267961492,0.040765003876762775,0.9603082155016617,0.8700177451820746,,PRUNED
123,0.8714285714285716,2026-02-25 22:10:07.503605,2026-02-25 22:10:15.875792,0 days 00:00:08.372187,None,1.9963181063223001,4,59,1451,0.014376804223450591,0.03121217019526506,1.1227351802272192,0.8743282353054482,,COMPLETE
124,0.8738924309695564,2026-02-25 22:10:15.877192,2026-02-25 22:10:25.757917,0 days 00:00:09.880725,None,2.154045389058974,4,64,1119,0.042247630043496937,0.02244080378587293,1.3494559435279732,0.8815864240929973,0.8738924309695564,PRUNED
125,0.8741307990869779,2026-02-25 22:10:25.758917,2026-02-25 22:10:38.821036,0 days 00:00:13.062119,None,0.9507771775584852,4,62,1511,0.12086628028806638,0.01669234890101792,1.6343577243265626,0.8814106577033833,0.8741307990869779,PRUNED
126,0.872475464938217,2026-02-25 22:10:38.822357,2026-02-25 22:10:49.140782,0 days 00:00:10.318425,None,2.7689380545877,4,82,1232,0.01800335564727646,0.026731184029414542,0.7522726441453201,0.8813095318353864,0.8747538066666025,COMPLETE
127,0.8742247016786895,2026-02-25 22:10:49.142095,2026-02-25 22:10:58.333025,0 days 00:00:09.190930,None,2.9704751518160046,4,96,1683,0.014736722530680625,0.02701248375260805,0.8419997677161145,0.881604482283711,0.8742247016786895,PRUNED
128,0.8720049888761545,2026-02-25 22:10:58.334484,2026-02-25 22:11:06.644858,0 days 00:00:08.310374,None,3.8811044282082294,4,88,1273,0.010269734891436797,0.036558071973269816,0.723893265073616,0.881765802120754,0.8743089732353536,COMPLETE
129,0.8732968116458476,2026-02-25 22:11:06.647057,2026-02-25 22:11:11.216155,0 days 00:00:04.569098,None,3.756479342655066,4,90,1380,0.012688063289429199,0.06254486894381897,0.6993099885087634,0.8732968116458476,,PRUNED
130,0.8715398098833681,2026-02-25 22:11:11.217155,2026-02-25 22:11:21.008876,0 days 00:00:09.791721,None,4.765270369328203,4,100,1299,0.01096187877531149,0.037416973657877016,2.717866432087877,0.874782097832054,,COMPLETE
131,0.8803115158286061,2026-02-25 22:11:21.009955,2026-02-25 22:11:23.404226,0 days 00:00:02.394271,None,1.081092954470871,4,83,1270,0.01605311128611563,0.0502442601692508,0.9316066432175552,0.8803115158286061,,PRUNED
132,0.8799371093411408,2026-02-25 22:11:23.405368,2026-02-25 22:11:26.817430,0 days 00:00:03.412062,None,3.8927013345934016,4,81,1063,0.03090013108292092,0.034590734566875336,0.5827610647014879,0.8799371093411408,,PRUNED
133,0.8810013387138715,2026-02-25 22:11:26.818628,2026-02-25 22:11:29.642626,0 days 00:00:02.823998,None,4.090331959684303,4,92,939,0.010750488215755456,0.04371366625560929,0.7475151608838309,0.8810013387138715,,PRUNED
134,0.8716370833373462,2026-02-25 22:11:29.643639,2026-02-25 22:11:39.789263,0 days 00:00:10.145624,None,1.8175674049715176,4,94,1224,0.017261583669695234,0.028933232831911095,1.0440719722774645,0.8740116150282671,,COMPLETE
135,0.8809218826747311,2026-02-25 22:11:39.790350,2026-02-25 22:11:44.207818,0 days 00:00:04.417468,None,3.4063303857612217,4,79,1327,0.023296080877881185,0.01942373608777646,0.47220381774471715,0.8809218826747311,,PRUNED
136,0.8719890976683263,2026-02-25 22:11:44.208821,2026-02-25 22:11:55.145957,0 days 00:00:10.937136,None,3.203001438267032,4,71,1123,0.07218412993387671,0.023867147312354748,0.8601453554047962,0.8811181150138205,0.8745052055744431,COMPLETE
137,0.8796373433752924,2026-02-25 22:11:55.147066,2026-02-25 22:12:01.461403,0 days 00:00:06.314337,Balanced,3.234934945239034,5,75,1847,0.05121787711732866,0.01579239836355927,0.8133490409711563,0.8796373433752924,,PRUNED
138,0.8740958865849313,2026-02-25 22:12:01.462514,2026-02-25 22:12:18.054164,0 days 00:00:16.591650,None,3.6203895376861643,4,86,1413,0.07138710688891418,0.01152401509772109,0.9870552441742539,0.8815996667661874,0.8740958865849313,PRUNED
139,0.8716152931205516,2026-02-25 22:12:18.055561,2026-02-25 22:12:26.874883,0 days 00:00:08.819322,None,4.636586286663349,4,71,834,0.09933165868521134,0.02365748349642531,0.19516298140509902,0.8716152931205516,,PRUNED
140,0.873832838940201,2026-02-25 22:12:26.875892,2026-02-25 22:12:35.511767,0 days 00:00:08.635875,None,2.526164353047906,4,88,1489,0.1589414338361112,0.03904760821010991,0.6271427225194486,0.873832838940201,,PRUNED
141,0.8720478469821151,2026-02-25 22:12:35.512780,2026-02-25 22:12:45.814673,0 days 00:00:10.301893,None,2.7104411816414937,4,69,1086,0.08204645579264372,0.02637229090455029,0.8716585806032241,0.874381807937899,,COMPLETE
142,0.8724268282112281,2026-02-25 22:12:45.815683,2026-02-25 22:12:54.127968,0 days 00:00:08.312285,None,2.7385520744339384,4,69,1125,0.062441045795840866,0.030963441389645994,0.8388629094890925,0.8747995540830774,,COMPLETE
143,0.880663048607834,2026-02-25 22:12:54.128993,2026-02-25 22:12:57.347569,0 days 00:00:03.218576,None,2.8440471891371275,4,73,1068,0.062307031502156274,0.031088277813413827,0.6975140259787704,0.880663048607834,,PRUNED
144,0.8740254596411476,2026-02-25 22:12:57.348569,2026-02-25 22:13:07.144103,0 days 00:00:09.795534,None,3.1330674352184147,4,68,1148,0.08357364966129886,0.020754743430940487,0.8831629131651273,0.8812360951931504,0.8740254596411476,PRUNED
145,0.8738394602767959,2026-02-25 22:13:07.145151,2026-02-25 22:13:15.027212,0 days 00:00:07.882061,None,2.772300555067152,4,70,999,0.06725329567313648,0.024573723296658426,0.8156808246688296,0.8811048723406304,0.8738394602767959,PRUNED
146,0.8799250705473317,2026-02-25 22:13:15.028212,2026-02-25 22:13:17.381921,0 days 00:00:02.353709,None,3.0055066630053497,4,69,1114,0.04645941454789899,0.05383525737238209,1.263508045718418,0.8799250705473317,,PRUNED
147,0.8727451339195423,2026-02-25 22:13:17.383147,2026-02-25 22:13:24.555262,0 days 00:00:07.172115,None,2.6778490679899174,4,71,1244,0.10475161134497933,0.028057557108318365,0.34601670741804547,0.8727451339195423,,PRUNED
148,0.8734000443027613,2026-02-25 22:13:24.556598,2026-02-25 22:13:33.378395,0 days 00:00:08.821797,None,3.3503842070762895,4,67,1123,0.07879666973870444,0.01794677047679321,0.5975137256839687,0.8734000443027613,,PRUNED
149,0.8741169544740973,2026-02-25 22:13:33.379643,2026-02-25 22:13:42.625606,0 days 00:00:09.245963,None,2.602696241916568,4,72,949,0.03320783755841181,0.03252459365286312,1.7804593699679956,0.8817814525527059,0.8741169544740973,PRUNED
150,0.8715426991938824,2026-02-25 22:13:42.627013,2026-02-25 22:13:56.239718,0 days 00:00:13.612705,None,2.45424479596218,4,69,1043,0.0566888000162017,0.020676159302068807,1.4183731548275722,0.8813480559755756,0.8744492251832303,COMPLETE
151,0.8735926650037079,2026-02-25 22:13:56.240716,2026-02-25 22:14:02.322273,0 days 00:00:06.081557,None,3.8842426851259084,4,65,1359,0.19824178176216173,0.03658815755450344,0.911977349191749,0.8812673960570542,0.8735926650037079,PRUNED
152,0.8719346823203089,2026-02-25 22:14:02.323282,2026-02-25 22:14:11.879831,0 days 00:00:09.556549,None,3.4558429065179634,4,67,1200,0.11411327995467639,0.025570535841827117,1.051296792941151,0.8813829684776222,0.8745623898450366,COMPLETE
153,0.8718696728337395,2026-02-25 22:14:11.880834,2026-02-25 22:14:21.449271,0 days 00:00:09.568437,None,2.772556934596952,4,68,1217,0.1192745769846872,0.024979480240003078,1.0652160107564344,0.874302953838449,,COMPLETE
154,0.8740007801138387,2026-02-25 22:14:21.450736,2026-02-25 22:14:29.722632,0 days 00:00:08.271896,None,3.662736126166422,4,67,1940,0.041753333426587144,0.02288797358096119,0.7358489489746631,0.8811265421694869,0.8740007801138387,PRUNED
155,0.8727807687492175,2026-02-25 22:14:29.723673,2026-02-25 22:14:38.972851,0 days 00:00:09.249178,None,3.4535388483949254,4,98,1148,0.09235461279817862,0.029910272747063187,0.8269795861993963,0.8827650220069151,0.8752937465689438,COMPLETE
156,0.8741247796900733,2026-02-25 22:14:38.974922,2026-02-25 22:14:47.136115,0 days 00:00:08.161193,None,3.386620930107799,4,98,1075,0.10137907377670849,0.029488461258894146,0.8136128818108146,0.8813119395941482,0.8741247796900733,PRUNED
157,0.8805474761872658,2026-02-25 22:14:47.137296,2026-02-25 22:14:50.607101,0 days 00:00:03.469805,None,3.5085666305259675,4,99,1146,0.0769437797346277,0.032830665251857905,0.9884344869823787,0.8805474761872658,,PRUNED
158,0.871697277306392,2026-02-25 22:14:50.608101,2026-02-25 22:14:58.405570,0 days 00:00:07.797469,None,3.1704404952463356,4,97,1187,0.12851701236844396,0.04166060023469411,0.8656655135333144,0.8740423139524804,,COMPLETE
159,0.8718359642110738,2026-02-25 22:14:58.406960,2026-02-25 22:15:09.107703,0 days 00:00:10.700743,Balanced,3.55357371255501,4,70,1291,20.79575958357421,0.027048860845431344,0.5232615400792062,0.8744287592337547,,COMPLETE
160,0.8469643579470485,2026-02-25 22:15:09.108705,2026-02-25 22:15:16.330450,0 days 00:00:07.221745,None,3.2829301525979577,4,66,1015,0.09068527951513726,0.0019770543051008107,0.6682421655116156,0.8469643579470485,,PRUNED
161,0.872060848879429,2026-02-25 22:15:16.331561,2026-02-25 22:15:30.724489,0 days 00:00:14.392928,None,2.928387339955743,4,98,1100,0.06654820587084463,0.01978918469325197,1.0617093729322695,0.8815238223651896,0.8745070113935145,COMPLETE
162,0.8672945700224404,2026-02-25 22:15:30.725571,2026-02-25 22:15:54.162485,0 days 00:00:23.436914,None,2.9305924191642965,8,98,1096,0.0590842265105612,0.01817424562808753,1.0999781072064418,0.8672945700224404,,PRUNED
163,0.8741079253787405,2026-02-25 22:15:54.163486,2026-02-25 22:16:09.844331,0 days 00:00:15.680845,None,3.049161447994507,4,98,895,76.96638399404827,0.020760136802050123,0.998829625665471,0.8813612986487658,0.8741079253787405,PRUNED
164,0.8741849736591192,2026-02-25 22:16:09.845333,2026-02-25 22:16:28.668682,0 days 00:00:18.823349,None,3.4243755185950113,4,99,1143,0.07339794109494246,0.013250447457233144,2.5920568306252867,0.8813480559755758,0.8741849736591192,PRUNED
165,0.8741175564137877,2026-02-25 22:16:28.670713,2026-02-25 22:16:35.823471,0 days 00:00:07.152758,None,2.7513767213260496,4,95,1251,0.04754078444511109,0.025894162375729946,0.7656043702796231,0.8812445223488168,0.8741175564137877,PRUNED
166,0.8781276786316226,2026-02-25 22:16:35.824471,2026-02-25 22:16:45.955703,0 days 00:00:10.131232,None,4.342320001338921,4,96,1029,0.093698074431899,0.004259288605196198,0.9172435257816126,0.8781276786316226,,PRUNED
167,0.8734626460305688,2026-02-25 22:16:45.956706,2026-02-25 22:16:52.707606,0 days 00:00:06.750900,None,4.894036350772352,4,100,1195,0.3215692699547768,0.04550140728541366,1.871563804795084,0.8734626460305688,,PRUNED
168,0.8797890321772881,2026-02-25 22:16:52.709659,2026-02-25 22:16:56.881485,0 days 00:00:04.171826,None,3.2243169582551605,5,67,1096,0.05942791944154492,0.02983002835090848,1.1752787368143425,0.8797890321772881,,PRUNED
169,0.8811120956169158,2026-02-25 22:16:56.882482,2026-02-25 22:17:00.347658,0 days 00:00:03.465176,None,3.113728588772209,4,74,1156,0.10554124948291135,0.035937925445895,1.0668445483208175,0.8811120956169158,,PRUNED
170,0.8793761015496335,2026-02-25 22:17:00.349709,2026-02-25 22:17:02.269629,0 days 00:00:01.919920,None,2.9542915607264595,4,69,943,0.25297797577486825,0.10613258685961399,2.8226796238962915,0.8793761015496335,,PRUNED
171,0.8717974400708843,2026-02-25 22:17:02.271966,2026-02-25 22:17:13.330726,0 days 00:00:11.058760,None,2.832860064670235,4,66,1319,0.038466253383327244,0.022887379928353557,1.2598518677993988,0.8743270314260674,,COMPLETE
172,0.8716693473047548,2026-02-25 22:17:13.331728,2026-02-25 22:17:25.842137,0 days 00:00:12.510409,None,2.642018406786162,4,65,1254,0.06915742858789306,0.01568389795593299,0.836949402089914,0.8741464495189297,,COMPLETE
173,0.8721513806088741,2026-02-25 22:17:25.843243,2026-02-25 22:17:39.767904,0 days 00:00:13.924661,None,3.5105840186305417,4,64,1450,0.14569479439305652,0.018576560363764472,1.5117302711681146,0.8746779622656047,,COMPLETE
174,0.8810097658695379,2026-02-25 22:17:39.768953,2026-02-25 22:17:45.186635,0 days 00:00:05.417682,None,3.4353438821301046,4,68,1623,0.1546878344824616,0.018576304176732325,1.6211109663019563,0.8810097658695379,,PRUNED
175,0.8723006616521077,2026-02-25 22:17:45.188674,2026-02-25 22:17:58.418338,0 days 00:00:13.229664,None,3.5201666700575385,4,85,1746,0.20062345037311463,0.020156533904831495,1.3703910642234558,0.8822943051689766,0.8747074573104372,COMPLETE
176,0.8720396606023249,2026-02-25 22:17:58.419389,2026-02-25 22:18:12.639249,0 days 00:00:14.219860,None,3.5726117217455666,4,83,1745,0.1963722756018466,0.01973102883982215,1.5255142974051576,0.8744371863894213,,COMPLETE
177,0.8717642129999712,2026-02-25 22:18:12.641297,2026-02-25 22:18:27.423153,0 days 00:00:14.781856,None,3.6425914548832385,4,83,1825,0.18195176184609244,0.021375854152025545,1.485312521421709,0.8815900357311401,0.8743432837977099,COMPLETE
178,0.874078430333908,2026-02-25 22:18:27.424156,2026-02-25 22:18:41.877089,0 days 00:00:14.452933,None,3.529306494329968,4,85,1741,0.14035510159079628,0.015103190230013774,1.4992885163946938,0.874078430333908,,PRUNED
179,0.8810976490643447,2026-02-25 22:18:41.878294,2026-02-25 22:18:43.232582,0 days 00:00:01.354288,None,3.796888451367252,4,87,1776,0.19788533490317314,0.23342580275270824,1.7102119566317189,0.8810976490643447,,PRUNED
180,0.8738701592010094,2026-02-25 22:18:43.233582,2026-02-25 22:18:59.693451,0 days 00:00:16.459869,None,3.6000776794539306,4,81,2035,0.22938189676347817,0.017173667672913933,4.155877520582786,0.8738701592010094,,PRUNED
181,0.8740170324854811,2026-02-25 22:18:59.695559,2026-02-25 22:19:11.150834,0 days 00:00:11.455275,None,3.781930023915534,4,82,1676,0.2834979273966679,0.020872214790933073,1.562576807400194,0.8740170324854811,,PRUNED
182,0.8720170276699637,2026-02-25 22:19:11.152886,2026-02-25 22:19:24.165817,0 days 00:00:13.012931,None,3.3275860205006422,4,84,1880,0.08481025205031262,0.02004440806837085,1.5902453133154293,0.881401026668336,0.8747315348980556,COMPLETE
183,0.8719409424930896,2026-02-25 22:19:24.166960,2026-02-25 22:19:37.836209,0 days 00:00:13.669249,None,3.30572153922111,4,85,1866,0.12623350782808992,0.01861923322642824,1.7094730910574663,0.8813950072714315,0.8745214579460854,COMPLETE
184,0.8739580423958164,2026-02-25 22:19:37.837603,2026-02-25 22:19:48.940824,0 days 00:00:11.103221,None,3.2929134311257955,4,83,2082,0.08256124382046447,0.023446539685780685,1.8275874150855331,0.8739580423958164,,PRUNED
185,0.8736498492743016,2026-02-25 22:19:48.941911,2026-02-25 22:19:58.360478,0 days 00:00:09.418567,None,3.4883270043949626,4,85,1910,0.17043246092685893,0.027818253873121285,1.6299205711832043,0.8736498492743016,,PRUNED
186,0.8741452456395489,2026-02-25 22:19:58.361482,2026-02-25 22:20:06.192365,0 days 00:00:07.830883,None,3.7165757642826844,4,86,1958,0.08708170555391051,0.03240259532474369,0.7115652667492591,0.8813119395941481,0.8741452456395489,PRUNED
187,0.8807449124057363,2026-02-25 22:20:06.194369,2026-02-25 22:20:16.414459,0 days 00:00:10.220090,None,3.065159324293544,4,89,1057,0.0658006383091168,0.009126415675127366,1.4996203977918223,0.8807449124057363,,PRUNED
188,0.8806570292109293,2026-02-25 22:20:16.415579,2026-02-25 22:20:24.438927,0 days 00:00:08.023348,None,3.335797043372202,4,84,1547,0.11594934891984704,0.014104468164976652,1.9568510903770857,0.8806570292109293,,PRUNED
189,0.8740387023143379,2026-02-25 22:20:24.440935,2026-02-25 22:20:37.653478,0 days 00:00:13.212543,None,4.496497598625782,4,79,1736,0.14759828247898008,0.016606428886360457,1.57858718914142,0.8740387023143379,,PRUNED
190,0.8737780624283691,2026-02-25 22:20:37.654478,2026-02-25 22:20:45.579407,0 days 00:00:07.924929,Balanced,3.187924468004508,4,84,980,2.531756374632018,0.040153160465718075,1.4068803348857042,0.8813697258044322,0.8737780624283691,PRUNED
191,0.871921680422995,2026-02-25 22:20:45.580407,2026-02-25 22:20:59.250279,0 days 00:00:13.669872,None,4.19087899857979,4,77,1812,0.05267316619985751,0.018767178968451155,1.4017815911654206,0.8819812965299381,0.8743210120291627,COMPLETE
192,0.8723521876896111,2026-02-25 22:20:59.251282,2026-02-25 22:21:12.194440,0 days 00:00:12.943158,None,2.7443708376079727,4,82,1708,0.3719142671979259,0.02233156931255225,1.232760069679663,0.8747315348980556,,COMPLETE
193,0.872127784573008,2026-02-25 22:21:12.195735,2026-02-25 22:21:24.414974,0 days 00:00:12.219239,None,2.767677541993428,4,80,1671,0.6080086451380149,0.021714551605401082,1.3557520954303122,0.8819066560083212,0.8745611859656557,COMPLETE
194,0.8718956766283672,2026-02-25 22:21:24.415976,2026-02-25 22:21:36.615550,0 days 00:00:12.199574,None,2.7424239095380467,4,82,1602,0.3630962475876232,0.0212399205110698,1.281953006898519,0.8814768710693338,0.8743505070739952,COMPLETE
195,0.8720329188777918,2026-02-25 22:21:36.616932,2026-02-25 22:21:47.801360,0 days 00:00:11.184428,None,2.572624785700559,4,81,1665,0.771183937317631,0.029504468708549093,1.3561389119371479,0.8817417245331356,0.874397458369851,COMPLETE
196,0.8811482119983436,2026-02-25 22:21:47.802711,2026-02-25 22:21:52.176308,0 days 00:00:04.373597,None,2.549830809123419,4,80,1663,0.7283314408812979,0.025752450091081236,1.3519959576458194,0.8811482119983436,,PRUNED
197,0.872270805443461,2026-02-25 22:21:52.178373,2026-02-25 22:22:01.631578,0 days 00:00:09.453205,None,2.496248896655194,4,81,1727,0.6031796904697257,0.028501906396299535,1.1718205320817399,0.8744058855255175,,COMPLETE
198,0.8720738507767429,2026-02-25 22:22:01.633582,2026-02-25 22:22:10.835751,0 days 00:00:09.202169,None,2.6865751080371347,4,81,1732,0.8292981157726176,0.029719744436282208,1.1379859460025763,0.8742788762508307,,COMPLETE
199,0.8720126937041923,2026-02-25 22:22:10.837757,2026-02-25 22:22:20.383445,0 days 00:00:09.545688,None,2.477041334636743,4,81,1712,0.4039447060743425,0.03005532637875535,1.2087603075369067,0.8745340986795851,,COMPLETE
200,0.8724224942454566,2026-02-25 22:22:20.384776,2026-02-25 22:22:30.126741,0 days 00:00:09.741965,None,2.692735438902764,4,79,1641,0.9596118409398976,0.027609590317039863,1.1665525107714778,0.881779044793944,0.8749867573268099,COMPLETE
201,0.871863894212711,2026-02-25 22:22:30.128085,2026-02-25 22:22:40.651573,0 days 00:00:10.523488,None,2.6867072854239824,4,80,1754,1.26226178375498,0.027210840004728096,1.1433963967635594,0.8817934913465151,0.8744426038466354,COMPLETE
202,0.8721995357841108,2026-02-25 22:22:40.652956,2026-02-25 22:22:55.966764,0 days 00:00:15.313808,None,2.570661667356477,4,78,1691,1.1539839312177707,0.023511945859555797,1.3061458701779671,0.8748049715402915,,COMPLETE
203,0.8741590902524294,2026-02-25 22:22:55.968106,2026-02-25 22:23:07.030738,0 days 00:00:11.062632,None,2.8643146475771277,4,78,1758,0.9838462354597354,0.023310755620464942,1.187376059121218,0.8814142693415261,0.8741590902524294,PRUNED
204,0.8739658676117923,2026-02-25 22:23:07.031882,2026-02-25 22:23:19.793386,0 days 00:00:12.761504,None,2.7538381744257503,4,78,1628,1.650032678805821,0.02446589395225437,0.9827930501490114,0.8739658676117923,,PRUNED
205,0.8721523437123787,2026-02-25 22:23:19.794387,2026-02-25 22:23:33.602912,0 days 00:00:13.808525,None,2.6484467613449403,4,76,1694,0.574277326365203,0.02160356016637089,1.289385918385977,0.8820426943783648,0.8747225058026986,COMPLETE
206,0.8734737819148424,2026-02-25 22:23:33.604169,2026-02-25 22:23:37.197106,0 days 00:00:03.592937,None,2.596950838707833,4,77,1575,0.5128297135115262,0.14444486859034547,1.2671683231504076,0.8734737819148424,,PRUNED
207,0.8811000568231067,2026-02-25 22:23:37.198106,2026-02-25 22:23:42.822786,0 days 00:00:05.624680,None,2.6918722010397724,4,76,1669,0.6519557984327726,0.022068334738455157,1.1330289169154504,0.8811000568231067,,PRUNED
208,0.8723353333782782,2026-02-25 22:23:42.824224,2026-02-25 22:23:58.156994,0 days 00:00:15.332770,None,2.8455302645162743,4,79,1705,0.599747724992056,0.03232838458966286,1.0635657430004632,0.8745521568702989,,COMPLETE
209,0.8726902370197724,2026-02-25 22:23:58.158233,2026-02-25 22:24:09.657239,0 days 00:00:11.499006,None,2.872116135365654,4,80,1632,0.5300270370467953,0.03287431659797418,1.0775749833161035,0.881604482283711,0.8750668153056409,COMPLETE
210,0.8724537951093604,2026-02-25 22:24:09.659672,2026-02-25 22:24:20.680554,0 days 00:00:11.020882,None,2.895740365576082,4,79,1706,0.5785116407343486,0.032541951773299715,1.2904156254123946,0.881880170661941,0.8747471853300074,COMPLETE
211,0.8743143906925677,2026-02-25 22:24:20.682926,2026-02-25 22:24:32.776054,0 days 00:00:12.093128,None,2.853554465600252,4,79,1708,0.5951842770884056,0.03299735828030692,1.3197393399634731,0.8816345792682339,0.8743143906925677,PRUNED
212,0.8721393418150649,2026-02-25 22:24:32.778102,2026-02-25 22:24:46.807018,0 days 00:00:14.028916,None,2.9704668288049456,4,80,1638,0.8572470350955123,0.02889031566381295,1.2171616608165892,0.8744305650528263,,COMPLETE
213,0.8804463503192688,2026-02-25 22:24:46.809017,2026-02-25 22:24:51.289474,0 days 00:00:04.480457,None,2.8442478103795867,4,80,1605,0.8341019626674183,0.03134645792616697,1.2428949274168788,0.8804463503192688,,PRUNED
214,0.872241912338319,2026-02-25 22:24:51.290471,2026-02-25 22:25:04.079229,0 days 00:00:12.788758,None,2.806922745956916,4,78,1796,0.6163354893316064,0.02840853445853527,1.4136160435597835,0.874687593300652,,COMPLETE
215,0.8808809507757799,2026-02-25 22:25:04.080678,2026-02-25 22:25:10.660435,0 days 00:00:06.579757,None,2.993371335696673,4,78,1630,0.5604159060694228,0.027637129414597048,1.3468537305714796,0.8808809507757799,,PRUNED
216,0.8722004988876154,2026-02-25 22:25:10.661436,2026-02-25 22:25:23.057764,0 days 00:00:12.396328,None,2.8010596242189405,4,79,1813,0.5317930242021647,0.034581670662864356,1.436937518847958,0.8813456482168138,0.8748085831784342,COMPLETE
217,0.8800996330575648,2026-02-25 22:25:23.059833,2026-02-25 22:25:27.011573,0 days 00:00:03.951740,None,2.4992402162599565,4,79,1809,1.023281259695103,0.03474091768157905,1.450264689142994,0.8800996330575648,,PRUNED
218,0.8805486800666468,2026-02-25 22:25:27.013568,2026-02-25 22:25:31.032064,0 days 00:00:04.018496,None,2.85919153584849,4,75,1822,0.4365584031016387,0.03817387176111122,1.2401508716801426,0.8805486800666468,,PRUNED
219,0.8742517889647601,2026-02-25 22:25:31.033066,2026-02-25 22:25:41.753007,0 days 00:00:10.719941,None,2.9609752407829295,4,78,1520,0.6973597389750548,0.03337238739882599,1.4250197299101413,0.8819150831639877,0.8742517889647601,PRUNED
220,0.8724119001069045,2026-02-25 22:25:41.754027,2026-02-25 22:25:55.957954,0 days 00:00:14.203927,None,2.8180279499548435,4,76,1784,0.4881642183080748,0.026579510432293334,1.1956081620745687,0.8825711974265875,0.874889845036646,COMPLETE
221,0.8741717309859292,2026-02-25 22:25:55.959986,2026-02-25 22:26:08.382457,0 days 00:00:12.422471,None,2.619282280655422,4,77,1804,0.48442805997577215,0.02693693724996133,1.1585937753509727,0.8813745413219558,0.8741717309859292,PRUNED
222,0.8719370900790707,2026-02-25 22:26:08.384465,2026-02-25 22:26:22.494679,0 days 00:00:14.110214,None,2.821776991464506,4,76,1701,0.532609788719945,0.029635187659118743,1.2203073902010988,0.8745900790707977,,COMPLETE
223,0.872136934056303,2026-02-25 22:26:22.497164,2026-02-25 22:26:36.728095,0 days 00:00:14.230931,None,2.8974147537386394,4,79,1776,0.7244050968105482,0.02491243964312886,1.0596285317006273,0.8746918068784852,,COMPLETE
224,0.8811325615663916,2026-02-25 22:26:36.730466,2026-02-25 22:26:41.475453,0 days 00:00:04.744987,None,2.614889783134005,4,79,1717,0.6121405272760797,0.0320472616952178,1.3120083844408224,0.8811325615663916,,PRUNED
225,0.8723021063073648,2026-02-25 22:26:41.476847,2026-02-25 22:26:53.275260,0 days 00:00:11.798413,None,2.7702966384897536,4,77,1640,0.4955861852269536,0.027433269118663395,1.0110472976585978,0.8750788540994501,,COMPLETE
226,0.8805209908408858,2026-02-25 22:26:53.277370,2026-02-25 22:26:58.246887,0 days 00:00:04.969517,None,2.7608327959638728,4,76,1850,0.447933385042648,0.02434405847467395,0.9659377172244645,0.8805209908408858,,PRUNED
227,0.873215850757481,2026-02-25 22:26:58.248184,2026-02-25 22:27:07.319154,0 days 00:00:09.070970,None,2.5053731922423257,4,75,1561,0.38092765811888474,0.036888098801290826,1.1235955702573706,0.873215850757481,,PRUNED
228,0.8741079253787405,2026-02-25 22:27:07.320660,2026-02-25 22:27:23.295041,0 days 00:00:15.974381,Balanced,2.658936408602693,4,77,1766,0.4759300058862823,0.026394671074707936,4.914497797781271,0.8741079253787405,,PRUNED
229,0.8729702593637738,2026-02-25 22:27:23.296199,2026-02-25 22:27:34.403724,0 days 00:00:11.107525,None,2.33298758359329,6,78,1692,0.3125650017468375,0.03331186165167955,1.0037578395388733,0.8729702593637738,,PRUNED
230,0.8811217266519633,2026-02-25 22:27:34.404937,2026-02-25 22:27:42.046393,0 days 00:00:07.641456,None,2.7993018379141286,4,77,1768,0.5319539374148687,0.023197782551973092,2.5187763421509928,0.8811217266519633,,PRUNED
