number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
90,0.870448734000443,2026-01-04 21:13:59.621472,2026-01-04 21:14:00.018818,0 days 00:00:00.397346,0.6731390048785938,74,1.8665639759961057,0.2538992969700311,4,0.8438068547905035,2239,1.7026393756500027,0.5965227058932577,0.952828417208111,0.6223550091029911,0.870448734000443,,PRUNED
91,0.8624799554083078,2026-01-04 21:14:00.021810,2026-01-04 21:14:00.921826,0 days 00:00:00.900016,0.6478096549173596,64,2.012894728460112,0.271654158966346,4,0.5012545825900558,1942,1.3207829417751038,0.2962636681234355,0.8691326047105231,0.6669888982612564,0.8715538952721249,0.8624799554083078,PRUNED
92,0.8612610877290983,2026-01-04 21:14:00.924818,2026-01-04 21:14:01.915297,0 days 00:00:00.990479,0.7126464179055709,69,1.6705824446356046,0.20170510349834847,4,0.6153197945902806,2323,0.5215563981626657,0.7385791473950803,0.743111181988585,0.6774886540301893,0.8714888857855554,0.863274515799713,COMPLETE
93,0.8605491134632238,2026-01-04 21:14:01.918290,2026-01-04 21:14:02.956550,0 days 00:00:01.038260,0.7153755206909771,73,1.6362776894829891,0.19599943978399664,4,0.6355749073698106,2316,0.5412700375945718,0.4904149240557689,0.733375198004081,0.6774093590124354,0.8628591774132965,,COMPLETE
94,0.8708351792817175,2026-01-04 21:14:02.958545,2026-01-04 21:14:03.534088,0 days 00:00:00.575543,0.7181854182264814,73,1.625508457229156,0.1900483714077811,4,0.3767667461139617,2894,0.5822038175820069,0.7079111173232456,0.8018318204661024,0.6773850020839046,0.8708351792817175,,PRUNED
95,0.8612715614797122,2026-01-04 21:14:03.536083,2026-01-04 21:14:04.299153,0 days 00:00:00.763070,0.7107800827619458,67,1.394113393951005,0.22977073394518122,4,0.6368217168008863,2347,0.0042074304908807205,0.4725257360539479,6.129305341928033,0.6946525919158386,0.8612715614797122,,PRUNED
96,0.8627616631834423,2026-01-04 21:14:04.302146,2026-01-04 21:14:04.998291,0 days 00:00:00.696145,0.6791816161543724,69,1.2713277161904615,0.2974479618068653,4,0.4529232273107739,2465,0.29265287330291223,0.33674970393069364,0.7588235560476588,0.721587558728089,0.8723081257042694,0.8627616631834423,PRUNED
97,0.8703668702025408,2026-01-04 21:14:05.001283,2026-01-04 21:14:05.464701,0 days 00:00:00.463418,0.6354606022186798,66,2.138712799502761,0.16548733611961794,4,1.1867885289251747,2239,0.49265871103707715,0.236073121434228,0.6287263685872625,0.6540227956375726,0.8703668702025408,,PRUNED
98,0.8615557974015466,2026-01-04 21:14:05.466696,2026-01-04 21:14:06.679872,0 days 00:00:01.213176,0.6921814601473043,76,1.5017540277079087,0.13679284009630366,4,0.944680384398587,2661,0.7921809247442791,0.14428559122558599,0.6825130062918973,0.7392805495638123,0.8640805130452369,,COMPLETE
99,0.8608337105488726,2026-01-04 21:14:06.682865,2026-01-04 21:14:07.808755,0 days 00:00:01.125890,0.6971073466909886,72,0.8202655777832513,0.13100181169675248,4,0.8763957414058104,2721,0.9629568047417507,0.13585310115017427,0.9580628887159525,0.7507324445213308,0.8721787086708208,0.8635369615047529,COMPLETE
100,0.8617214512043609,2026-01-04 21:14:07.811747,2026-01-04 21:14:09.083518,0 days 00:00:01.271771,0.6962593591810898,76,0.3002081987305092,0.13032826559926483,4,0.8837286461712252,2730,2.2956547450664595,0.15244568393342947,0.9419687083253394,0.746294373223446,0.8719770588745173,0.8641024838439387,COMPLETE
101,0.8605113116506631,2026-01-04 21:14:09.086511,2026-01-04 21:14:10.279369,0 days 00:00:01.192858,0.7314899607948221,75,0.3183814645897547,0.1326076919685695,4,0.8907599368207104,2697,2.250850689189199,0.13621847490860384,0.9388937421442154,0.754601527421438,0.8712071780104207,0.8631300502740029,COMPLETE
102,0.8598539935086824,2026-01-04 21:14:10.281365,2026-01-04 21:14:11.579928,0 days 00:00:01.298563,0.6966040367974003,76,0.15880826744397206,0.10308154997364698,4,1.0837288749375058,2722,1.0179968160984516,0.06945704784253041,0.8772369549524509,0.7366071012874799,0.862668061561576,,COMPLETE
103,0.8610845990118559,2026-01-04 21:14:11.581923,2026-01-04 21:14:12.642733,0 days 00:00:01.060810,0.6852328584850941,70,0.7688075674801776,0.15517819288176696,4,0.7356206594886497,2669,0.9028106944842536,0.10188678086538654,1.0223483757404888,0.7669936145986022,0.8720872138378711,0.863325680673402,COMPLETE
104,0.8707436844487678,2026-01-04 21:14:12.645726,2026-01-04 21:14:13.095557,0 days 00:00:00.449831,0.6870811340916194,71,0.5847095580194945,0.15306590234097456,4,0.5373648049829302,2703,4.018765996314149,0.08774649822088768,1.019873760858363,0.7914647259642856,0.8707436844487678,,PRUNED
105,0.8609637295220118,2026-01-04 21:14:13.097552,2026-01-04 21:14:14.070196,0 days 00:00:00.972644,0.7055367921096445,68,0.798300163558304,0.22109647090630882,4,1.2542791065875218,2789,0.02668868308134713,0.15477302034397003,1.2111526023651853,0.7588752193247387,0.8726072897304273,0.8634812820833855,COMPLETE
106,0.8697083481811789,2026-01-04 21:14:14.072191,2026-01-04 21:14:14.478159,0 days 00:00:00.405968,0.7051773412112355,68,0.07576245191514208,0.23310636703136445,4,1.3037883581307235,2817,0.026764336262870034,0.11113072072050996,1.688527085999375,0.7709954715435691,0.8697083481811789,,PRUNED
107,0.8613075574732016,2026-01-04 21:14:14.481153,2026-01-04 21:14:15.500600,0 days 00:00:01.019447,0.6539811894522757,70,1.1189812360790972,0.18176437193448325,4,0.6874300268352165,2640,2.790527320295814,0.18798627178381822,1.3695068554563363,0.762122660737445,0.8718404185647832,0.8639456785545743,COMPLETE
108,0.870033997553717,2026-01-04 21:14:15.503593,2026-01-04 21:14:16.168401,0 days 00:00:00.664808,0.6099815295339847,77,1.090941736302733,0.16810182494227285,4,0.6925765285023381,2596,8.391927214005866,0.18655347927215749,1.3363615723038462,0.781248358896951,0.870033997553717,,PRUNED
109,0.8630328370139939,2026-01-04 21:14:16.170396,2026-01-04 21:14:17.017124,0 days 00:00:00.846728,0.6543587588453544,70,0.4042833709634721,0.14797403863011818,4,0.3382479379826614,2894,1.9044540533441285,0.0493480138193403,1.0537867484339287,0.8121844407616003,0.8715340312623399,0.8630328370139939,PRUNED
110,0.8628378085542854,2026-01-04 21:14:17.019119,2026-01-04 21:14:17.937238,0 days 00:00:00.918119,0.6754768094025131,64,1.5117406778342939,0.2600780374529931,4,0.9541333852399978,2487,3.211697534299552,0.25664909722126894,1.1686385781100594,0.8399494294487215,0.8718801465843535,0.8628378085542854,PRUNED
111,0.8709934894203081,2026-01-04 21:14:17.940231,2026-01-04 21:14:18.347481,0 days 00:00:00.407250,0.6843551074706012,69,0.8741192141756824,0.21517361552657813,4,1.5675229905110084,2631,0.012735798788004914,0.16715170972482055,1.2910704978616787,0.764813161118359,0.8709934894203081,,PRUNED
112,0.8616841911375217,2026-01-04 21:14:18.349476,2026-01-04 21:14:19.217515,0 days 00:00:00.868039,0.7276029570597361,67,0.7549963596653861,0.1879340358584452,4,0.7402085907115432,2785,2.552427296852616,0.2098373735732169,1.2533652369023724,0.7498613819950086,0.8616841911375217,,PRUNED
113,0.8624152468915833,2026-01-04 21:14:19.219510,2026-01-04 21:14:19.974287,0 days 00:00:00.754777,0.6686670717551993,62,0.668305506628927,0.24904181984012433,4,1.1504021819996422,2648,0.0010630311263757101,0.14517772476230562,1.1211880783822452,0.7853657426986836,0.8624152468915833,,PRUNED
114,0.8549138744690892,2026-01-04 21:14:19.976282,2026-01-04 21:14:20.706014,0 days 00:00:00.729732,0.6498711869309296,65,1.1416413606997056,0.17508507802377993,9,0.5670900380977884,2534,0.01854982452570785,0.06303111857237972,0.6809831096789977,0.7459975047320374,0.8549138744690892,,PRUNED
115,0.8605914900174321,2026-01-04 21:14:20.709009,2026-01-04 21:14:21.677144,0 days 00:00:00.968135,0.7095053669403056,70,0.5301176051180161,0.22184438651144603,4,0.9624248610123933,2906,1.3052176149067813,0.10823491351615637,0.8645280989038266,0.7588279345218153,0.8630849047972184,,COMPLETE
116,0.8701188710500718,2026-01-04 21:14:21.679139,2026-01-04 21:14:22.186708,0 days 00:00:00.507569,0.6325720759172002,79,1.2903592411831368,0.124882133947469,4,0.7409178978486828,2769,0.008103365731065005,0.20133141091341203,1.490837999839663,0.736884633309213,0.8701188710500718,,PRUNED
117,0.8711385568857085,2026-01-04 21:14:22.188703,2026-01-04 21:14:22.581179,0 days 00:00:00.392476,0.692823663838675,72,0.9836686752192912,0.2980935477486284,4,1.3282181717362376,1748,0.6807077320288051,0.0806527720395216,0.9767192459676213,0.7593178327981479,0.8711385568857085,,PRUNED
118,0.8616408514798086,2026-01-04 21:14:22.584171,2026-01-04 21:14:23.694527,0 days 00:00:01.110356,0.6825636115850614,74,1.763887284744571,0.1464076544954211,4,1.0759121258761284,2031,5.838366701895655,0.2788817808083469,0.7666890403268758,0.7100431802077029,0.8616408514798086,,PRUNED
119,0.8697185811559168,2026-01-04 21:14:23.696522,2026-01-04 21:14:24.160908,0 days 00:00:00.464386,0.6594230656724278,68,1.4449042686089788,0.20184133924391523,5,0.5747708160659278,2407,1.6323451990314124,0.6421440165383667,3.175306488130491,0.7944824101510918,0.8697185811559168,,PRUNED
120,0.8566113443961823,2026-01-04 21:14:24.163901,2026-01-04 21:14:25.677227,0 days 00:00:01.513326,0.7373936431925623,65,0.3378657854136923,0.002662766998985546,4,1.7364558191328021,2987,2.818513127973575,0.16451253142299552,0.8274419181102144,0.7226066962951497,0.8566113443961823,,PRUNED
121,0.8607975941674452,2026-01-04 21:14:25.680219,2026-01-04 21:14:26.916364,0 days 00:00:01.236145,0.699936741678242,72,0.7779444060512667,0.11685943745245433,4,0.8367392135794447,2746,0.9165672664625067,0.1160759236237002,0.9358196248910295,0.775913095510087,0.8720456799992296,0.8631700792634185,COMPLETE
122,0.861553389642785,2026-01-04 21:14:26.918862,2026-01-04 21:14:27.984273,0 days 00:00:01.065411,0.6927308401346669,71,0.8904789956544129,0.13684358850064768,4,0.881950208449764,2656,1.2021000366750232,0.1269055617928304,1.0263931439179985,0.7640679588464871,0.8735914611243271,0.8641668913908178,COMPLETE
123,0.8605495950149763,2026-01-04 21:14:27.987265,2026-01-04 21:14:28.934795,0 days 00:00:00.947530,0.7101509863119474,67,1.0363136659764642,0.17275825129369055,4,0.6986630300122644,2653,1.1934262335989319,0.23134859749499434,1.1049234608218295,0.7637715333050887,0.8630614291492906,,COMPLETE
124,0.8611770569483103,2026-01-04 21:14:28.937787,2026-01-04 21:14:30.548375,0 days 00:00:01.610588,0.6693281490780824,69,1.2254136354077922,0.0845380611638807,4,0.997375739994232,2201,1.9999580332824947,0.3426947124813933,1.0247601363021313,0.7359155990231137,0.8634809811135402,,COMPLETE
125,0.8707346553534109,2026-01-04 21:14:30.551367,2026-01-04 21:14:31.179293,0 days 00:00:00.627926,0.6723913258765183,76,1.1987275883876225,0.08611527083458873,4,0.4901259410546389,2097,2.118765251957647,0.35411031095606116,0.906187379872767,0.737920103499504,0.8707346553534109,,PRUNED
126,0.8605418901869383,2026-01-04 21:14:31.181289,2026-01-04 21:14:32.822289,0 days 00:00:01.641000,0.6396358222243843,69,1.3333368987454046,0.10017780464021252,4,0.9995433840520959,2216,1.5948354138557215,0.3026807056114982,1.0026900981427724,0.7028223993436614,0.8630996523196347,,COMPLETE
127,0.8603918868160761,2026-01-04 21:14:32.825282,2026-01-04 21:14:34.311266,0 days 00:00:01.485984,0.6505575674159407,70,0.9162729314984102,0.08392756574341517,4,0.15091574875111363,1890,1.3746538825536099,0.5409923811066191,0.6839479788883591,0.7820867119962585,0.8627899543488939,,COMPLETE
128,0.8709507517022854,2026-01-04 21:14:34.314259,2026-01-04 21:14:34.997099,0 days 00:00:00.682840,0.6644147972942016,71,1.50417079993752,0.11225049149108991,4,0.6381397405189347,2558,4.7543581344398325,1.0835338627535842,0.8722149459762619,0.7314348913245521,0.8709507517022854,,PRUNED
129,0.8634313210890774,2026-01-04 21:14:35.001089,2026-01-04 21:14:35.867943,0 days 00:00:00.866854,0.6912886902897102,73,1.8360546426846722,0.0011339167576069906,5,0.4230453919686383,2111,0.784835258986155,0.4224179779074167,1.0361525636484543,0.6959060828571212,0.8634313210890774,,PRUNED
130,0.8707773930714333,2026-01-04 21:14:35.869938,2026-01-04 21:14:36.475401,0 days 00:00:00.605463,0.6783575909616492,62,1.0879182217058627,0.14089308652143837,4,0.9021965695130649,1626,2.4595456233673842,0.7752848307207626,0.7909950921808078,0.7173582067485683,0.8707773930714333,,PRUNED
131,0.861418314376246,2026-01-04 21:14:36.477396,2026-01-04 21:14:37.446233,0 days 00:00:00.968837,0.7057725100093091,68,1.2161074762815507,0.23932175850588602,4,1.1115650651832998,2853,0.6472717632131532,0.17751867830973142,1.1771878990246245,0.745164953125908,0.8731147248894839,0.8640139987094413,COMPLETE
132,0.8707497038456723,2026-01-04 21:14:37.449225,2026-01-04 21:14:37.859323,0 days 00:00:00.410098,0.6892430055008192,65,1.2000948170241095,0.19041885261615918,4,1.5103653346446486,2284,1.0501768056182315,0.26775223017916805,2.4051731619294343,0.7460090415062013,0.8707497038456723,,PRUNED
133,0.8710043243347363,2026-01-04 21:14:37.862315,2026-01-04 21:14:38.515658,0 days 00:00:00.653343,0.7254554802069192,66,1.3799734335083071,0.1606575654722538,4,0.8197864404470794,2862,0.4355841009913813,39.28663584358999,1.406044899583507,0.7443135662037272,0.8710043243347363,,PRUNED
134,0.8627056827922297,2026-01-04 21:14:38.518650,2026-01-04 21:14:39.404308,0 days 00:00:00.885658,0.7155171027605568,63,1.6488489251637901,0.24446204826940313,4,1.0295947923830957,2190,0.6039717165894739,0.12437398016851571,1.1317023474391574,0.7733741187906501,0.8716754870895975,0.8627056827922297,PRUNED
135,0.8625395474376633,2026-01-04 21:14:39.406303,2026-01-04 21:14:40.168576,0 days 00:00:00.762273,0.6570097605252999,74,1.2508192956251174,0.2610452930396147,4,0.7556286634252023,2046,0.7455994091843124,0.09839925367911155,0.8305588225273922,0.8019958503180584,0.8625395474376633,,PRUNED
136,0.8607720719245698,2026-01-04 21:14:40.170571,2026-01-04 21:14:41.216988,0 days 00:00:01.046417,0.6691276344258049,69,1.5825712709024893,0.1928130207097707,4,0.5813085235808323,2949,1.7775492343366004,0.18075004523849156,0.9243216099123064,0.7288921673228363,0.8632290693530835,,COMPLETE
137,0.8612387557665823,2026-01-04 21:14:41.218983,2026-01-04 21:14:46.012061,0 days 00:00:04.793078,0.7003941381573165,67,1.4279606821817703,0.007996978538256193,4,1.156245339831178,2675,1.3257342495066433,0.24049413971018693,0.7236833936033606,0.6650425035045516,0.8713179349134651,0.8612387557665823,PRUNED
138,0.8609947896100394,2026-01-04 21:14:46.015053,2026-01-04 21:14:47.188256,0 days 00:00:01.173203,0.6806908788654087,70,1.7753591414481424,0.12979379739187216,4,0.6423465656068758,1547,0.8872094599587321,0.4039999619014539,1.0089625841503298,0.7113608078943051,0.8635800001926207,,COMPLETE
139,0.8704860542612514,2026-01-04 21:14:47.191249,2026-01-04 21:14:52.610211,0 days 00:00:05.418962,0.6278481954098454,66,1.0572186804228578,0.005187552179063157,4,0.5193740266500483,2146,3.325343460109704,0.20141770300970743,0.7662721270795483,0.6901219712029165,0.8704860542612514,,PRUNED
140,0.8601082528339321,2026-01-04 21:14:52.612206,2026-01-04 21:14:53.598891,0 days 00:00:00.986685,0.6149496458409387,54,0.5038655417468851,0.2757896352580498,4,1.9767840225348698,2835,0.6650516277836964,0.30213338027053194,1.0559444739808683,0.6795283037547505,0.8633262826130924,,COMPLETE
141,0.8706925195750788,2026-01-04 21:14:53.601883,2026-01-04 21:14:54.153975,0 days 00:00:00.552092,0.6767167447792184,71,1.9153738160928988,0.1260042203656899,4,0.7239204725213969,1581,1.0723151120872445,0.3852980670714379,0.9747458290966624,0.7071785575905829,0.8706925195750788,,PRUNED
142,0.870993489420308,2026-01-04 21:14:54.156967,2026-01-04 21:14:54.584731,0 days 00:00:00.427764,0.6837259822872545,70,1.7487239828071366,0.15838626048118387,4,0.8235692778169422,1506,0.890343570756049,0.4732744573342855,0.8653389879593744,0.7200742502747114,0.870993489420308,,PRUNED
143,0.8625019262070095,2026-01-04 21:14:54.587724,2026-01-04 21:14:55.575713,0 days 00:00:00.987989,0.6913178037295724,68,2.069407183006496,0.10432190911205931,4,0.6486204354745866,1719,0.46739427455663535,0.6441743556043216,1.1770400418333886,0.7110357223147421,0.871204770251659,0.8625019262070095,PRUNED
144,0.8610747272009324,2026-01-04 21:14:55.578706,2026-01-04 21:14:56.828840,0 days 00:00:01.250134,0.6449394306132973,72,1.821714040967746,0.18011004918237328,4,1.0143495362773975,2362,1.520726870829386,0.335940074445824,1.0543522829748162,0.7513709757494133,0.8638842807061475,,COMPLETE
145,0.8605504377305428,2026-01-04 21:14:56.830835,2026-01-04 21:14:57.745661,0 days 00:00:00.914826,0.6414059439831897,73,1.5753676174188607,0.22459075877465431,4,0.958967837170236,2383,2.109734752993558,0.31163527981912625,8.6902241669651,0.750942058094379,0.8605504377305428,,PRUNED
146,0.8614606909304543,2026-01-04 21:14:57.747656,2026-01-04 21:14:58.704234,0 days 00:00:00.956578,0.661408552195444,76,2.199335804844267,0.18409951230461288,4,1.3288715599222949,1997,1.5479339254316793,0.13797258295075304,0.9307179175666049,0.7635058418043599,0.8731977925667671,0.8641891631593648,COMPLETE
147,0.8603661237973246,2026-01-04 21:14:58.707226,2026-01-04 21:14:59.752231,0 days 00:00:01.045005,0.6461983739737246,76,0.9009591857307111,0.17777441456406143,4,1.4172777935358631,2501,1.611423633579808,0.14437275385704487,1.2703893344899497,0.771197425802172,0.8630900212845874,,COMPLETE
148,0.8611081950477217,2026-01-04 21:14:59.755224,2026-01-04 21:15:00.793130,0 days 00:00:01.037906,0.6659541369194517,78,2.12519047399277,0.1458072521132982,4,1.1221891619943922,2592,1.2964300141308158,0.1919913577346816,1.0595538685100563,0.7617777155935357,0.8636642717492848,,COMPLETE
149,0.8705673161194634,2026-01-04 21:15:00.795125,2026-01-04 21:15:01.475096,0 days 00:00:00.679971,0.666585157878531,77,2.118889688459159,0.06678381851449293,4,1.1673047677601156,2591,1.2225856457881739,0.0791117069194335,1.0687836613213006,0.7641770121265324,0.8705673161194634,,PRUNED
