number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_learning_rate,params_max_depth,params_min_child_samples,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
93,0.8660705256618928,2025-12-31 20:56:19.969490,2025-12-31 20:56:20.945037,0 days 00:00:00.975547,0.7674751273409104,89,0.13005914472024674,5,43,0.0010099909725201487,704,23,0.9086539338465913,28.06759160056204,3.479904571350351,0.7444797242321682,0.8660705256618928,,PRUNED
94,0.8664654582928029,2025-12-31 20:56:20.947603,2025-12-31 20:56:22.056146,0 days 00:00:01.108543,0.7948658171750076,66,0.16514653439551188,5,40,0.0030690687907465033,765,35,0.4501376227523105,96.42744611821374,3.1606419144325297,0.758363445279581,0.8789342778168371,0.8679672376265277,COMPLETE
95,0.8655252284963064,2025-12-31 20:56:22.058461,2025-12-31 20:56:23.136240,0 days 00:00:01.077779,0.7962442574720877,66,0.17302414480614545,5,31,2.9468642538442222,505,16,0.40967967974890995,95.7756612881703,3.987720474991278,0.7622076694334368,0.8673791425489497,,COMPLETE
96,0.8668888626710713,2025-12-31 20:56:23.138235,2025-12-31 20:56:23.966625,0 days 00:00:00.828390,0.8194435287929949,54,0.15867849210503024,5,39,0.003203851263380889,885,34,3.219044806031193,45.694844235894735,2.6525759673687497,0.7875215697709159,0.8766685768219511,0.8668888626710713,PRUNED
97,0.875035514441737,2025-12-31 20:56:23.967622,2025-12-31 20:56:24.439207,0 days 00:00:00.471585,0.8026441433287631,60,0.2266526745085432,9,61,0.0017533398842122542,596,39,0.49943981611145866,62.614973922842566,9.987897174381414,0.7277390002402115,0.875035514441737,,PRUNED
98,0.8670748620354229,2025-12-31 20:56:24.442199,2025-12-31 20:56:26.031470,0 days 00:00:01.589271,0.7930748761339725,92,0.0671405822021009,6,25,0.001307856596359775,793,53,0.1846048514203354,80.22379243382211,3.2473086986708712,0.7529621017506353,0.8670748620354229,,PRUNED
99,0.8658928932592385,2025-12-31 20:56:26.033465,2025-12-31 20:56:27.887108,0 days 00:00:01.853643,0.7418092391738298,63,0.049955367111015156,5,52,0.0038569164279039555,1093,28,1.7148486438493273,51.081045977558794,3.6315457525607973,0.7749969592232738,0.8775377777349732,0.8680665576754534,COMPLETE
100,0.8749024857701457,2025-12-31 20:56:27.889103,2025-12-31 20:56:28.436450,0 days 00:00:00.547347,0.829418127826082,71,0.19885128618517803,5,13,0.0051350350372942125,1008,22,0.06702425145267824,18.93966487429857,3.0565921917949277,0.7667153012231258,0.8749024857701457,,PRUNED
101,0.8663111209561691,2025-12-31 20:56:28.438445,2025-12-31 20:56:30.169989,0 days 00:00:01.731544,0.776623659802387,87,0.08079996337804711,5,43,0.0026273796032056053,656,49,1.2073347294170043,98.27719459344135,3.7528511380229252,0.7866193191086737,0.8776304764473037,0.8680307422638711,COMPLETE
102,0.8660510830098911,2025-12-31 20:56:30.172127,2025-12-31 20:56:31.719787,0 days 00:00:01.547660,0.778380639210726,87,0.09794225799338625,5,41,0.0021917801921386743,688,32,1.3089703795401495,85.13435968256134,3.899089258639174,0.789142476400826,0.8678360147740077,,COMPLETE
103,0.8663833537190241,2025-12-31 20:56:31.721782,2025-12-31 20:56:33.467661,0 days 00:00:01.745879,0.7796983280670561,87,0.08246571769157977,5,43,0.0023321729255720487,653,41,1.2964334285246335,89.98463731593262,3.8179647619563695,0.7868948537345031,0.8773150600495035,0.8682703142606736,COMPLETE
104,0.86638046440851,2025-12-31 20:56:33.469656,2025-12-31 20:56:35.107007,0 days 00:00:01.637351,0.7847473320486712,85,0.07970986470283961,5,44,0.0029138086299944706,689,71,0.0010630311263757101,95.80234462394115,3.8101845666734553,0.7958882285182685,0.8682534599493408,,COMPLETE
105,0.865756854889195,2025-12-31 20:56:35.109724,2025-12-31 20:56:37.022741,0 days 00:00:01.913017,0.7885528000257281,87,0.08149147445023307,5,44,0.0030312513404905776,715,72,1.3680788762138072,99.13036656789703,3.6826483664009606,0.8018185203972432,0.8676154038774547,,COMPLETE
106,0.8665740482129614,2025-12-31 20:56:37.024736,2025-12-31 20:56:38.827065,0 days 00:00:01.802329,0.7646544903918632,74,0.06773027973411455,5,50,0.0022329716512796546,659,62,2.759316680725498,81.8448351554594,3.1159821235409697,0.7863594371312084,0.878556259691229,0.8687151476919224,COMPLETE
107,0.8665410619179242,2025-12-31 20:56:38.829061,2025-12-31 20:56:40.584085,0 days 00:00:01.755024,0.807923219239437,73,0.0652116884235359,5,50,0.002334980540101395,653,61,0.00341431037740443,78.33173092221695,3.1374653142378066,0.7883706215430626,0.8685342648149397,,COMPLETE
108,0.867349346534272,2025-12-31 20:56:40.585162,2025-12-31 20:56:41.910250,0 days 00:00:01.325088,0.8103577101128672,68,0.06720644929659494,6,50,0.0035042362821588826,560,60,0.0015953108214858496,77.03804761451774,2.6358677964790735,0.8169193138406078,0.8767672949311862,0.867349346534272,PRUNED
109,0.8664404176016797,2025-12-31 20:56:41.912436,2025-12-31 20:56:43.819757,0 days 00:00:01.907321,0.7499544438522439,74,0.05333694983004747,5,56,0.004394104745813364,644,70,0.003045123490558815,85.50044651773702,3.1269855923427077,0.7985584494963374,0.8778507863740116,0.8684241098515858,COMPLETE
110,0.866763779603394,2025-12-31 20:56:43.821136,2025-12-31 20:56:45.468159,0 days 00:00:01.647023,0.7473374222281938,73,0.0799059625955187,5,66,0.004246786447603997,649,90,0.0021865715710811967,84.65335137681107,3.134867973494706,0.7961896268937061,0.8781565717367646,0.868841855996764,COMPLETE
111,0.8670281515154434,2025-12-31 20:56:45.470166,2025-12-31 20:56:47.190812,0 days 00:00:01.720646,0.751933847977377,73,0.07536878912888248,5,59,0.004579615133130554,652,82,0.0024935323644191703,84.97107096585827,3.0742724365966536,0.7999212004193511,0.8788187053962689,0.869178039313885,COMPLETE
112,0.866397559495719,2025-12-31 20:56:47.192044,2025-12-31 20:56:49.240424,0 days 00:00:02.048380,0.7559485033763431,73,0.05290927936291887,5,66,0.0057477649636120155,650,85,0.0024416306748816117,72.24357250126572,3.0186097457014096,0.7978692442333388,0.8779398734481996,0.8684605272028585,COMPLETE
113,0.8665285415723627,2025-12-31 20:56:49.242583,2025-12-31 20:56:51.544902,0 days 00:00:02.302319,0.7479247982582888,75,0.041917643839887705,8,58,0.004451050512633593,501,99,0.0025395030489345632,74.9767485735274,2.9959596252403475,0.8019545609545046,0.8688463705444424,,COMPLETE
114,0.8659114330017047,2025-12-31 20:56:51.546963,2025-12-31 20:56:53.937163,0 days 00:00:02.390200,0.7520290580755402,75,0.03921672861578331,8,67,0.009005480327578952,580,84,0.0027664762422403132,74.51697740325817,3.1292070727395274,0.8301606613986595,0.8771067889166049,0.868192062100914,COMPLETE
115,0.8768178578651847,2025-12-31 20:56:53.940161,2025-12-31 20:56:54.825093,0 days 00:00:00.884932,0.7471476355923122,73,0.05274662847772955,9,60,0.004650641170871922,534,93,0.0024894834038915637,43.48491311211384,2.431245642937603,0.7996590221050739,0.8768178578651847,,PRUNED
116,0.8677959857845923,2025-12-31 20:56:54.827087,2025-12-31 20:56:56.803899,0 days 00:00:01.976812,0.7370645875366502,74,0.044465451858404045,8,64,0.006235811735021325,500,85,0.003978989549433657,70.44707354071579,2.9080830402817597,0.8141412691968893,0.8770730802939393,0.8677959857845923,PRUNED
117,0.865464312199632,2025-12-31 20:56:56.805333,2025-12-31 20:56:59.209259,0 days 00:00:02.403926,0.7155187937088713,70,0.05486046401651929,10,56,0.005634362510096801,775,95,0.0018675894578051482,80.75459299756575,2.6824779792385907,0.8036594220765788,0.8677755198351167,,COMPLETE
118,0.8754887750286524,2025-12-31 20:56:59.211277,2025-12-31 20:57:00.271450,0 days 00:00:01.060173,0.7543746521002513,76,0.0634190471656892,7,62,0.0037162436287926826,619,99,0.0046427963829028945,47.867713969382635,3.19132440084879,0.7577191692583791,0.8754887750286524,,PRUNED
119,0.8621163838352708,2025-12-31 20:57:00.273802,2025-12-31 20:57:01.839462,0 days 00:00:01.565660,0.7366472043586282,73,0.04732305015535066,7,73,0.004347157590149906,578,103,0.001999305087950637,0.01588250870322101,3.5230570315317116,0.7484433824829306,0.8621163838352708,,PRUNED
120,0.8657604665273377,2025-12-31 20:57:01.841572,2025-12-31 20:57:03.925648,0 days 00:00:02.084076,0.764739098365005,74,0.04159978544047825,5,56,0.0077169836159188205,736,81,0.003426556540695767,41.679329344989235,2.123623462816028,0.8246823851808558,0.877265700994886,0.8680190044399072,COMPLETE
121,0.8667681135691652,2025-12-31 20:57:03.927724,2025-12-31 20:57:05.550977,0 days 00:00:01.623253,0.767572928645556,72,0.07417062507342873,5,68,0.0022473471678529163,647,87,0.008304829991452203,79.14723342136539,3.007294069796684,0.7803349580488025,0.8784202213211854,0.8687891862738488,COMPLETE
122,0.8665579162292572,2025-12-31 20:57:05.552972,2025-12-31 20:57:07.127124,0 days 00:00:01.574152,0.7497359983568711,72,0.06976886864671647,5,77,0.0017436210381466645,651,90,0.0013551224402397711,67.8249347330608,3.0141120702975,0.784489183367824,0.8686486333561269,,COMPLETE
123,0.8664168215658137,2025-12-31 20:57:07.129247,2025-12-31 20:57:08.593207,0 days 00:00:01.463960,0.7438509606009429,72,0.07452664038005363,5,69,0.0017009463024236396,810,89,0.0016170164330861607,52.297913511529316,3.1573179425971407,0.782355137754506,0.8684713621172868,,COMPLETE
124,0.8671233181805048,2025-12-31 20:57:08.594208,2025-12-31 20:57:09.729433,0 days 00:00:01.135225,0.7678143563481804,71,0.09438629483566018,5,76,0.0019756776274412547,584,68,0.005460975389790764,30.262527797585015,2.9138347562884706,0.8088502033962875,0.8671233181805048,,PRUNED
125,0.8668025445194596,2025-12-31 20:57:09.730430,2025-12-31 20:57:11.404379,0 days 00:00:01.673949,0.7478958907882842,69,0.07201405939229845,5,53,0.002656142122302746,729,118,0.005935346244995284,67.31303777899932,2.726758752407927,0.7698974381351644,0.8778700484441062,0.8686612740896265,COMPLETE
126,0.8660094287833113,2025-12-31 20:57:11.405384,2025-12-31 20:57:12.954067,0 days 00:00:01.548683,0.7283304820848246,67,0.07355715360854967,5,51,0.002306396018499241,2706,119,0.006817933812725782,63.313888345301585,2.7389429774934135,0.7695133843433036,0.8780482225924819,0.8680316451734068,COMPLETE
127,0.8769057410599918,2025-12-31 20:57:12.956063,2025-12-31 20:57:14.016080,0 days 00:00:01.060017,0.8031973630434268,70,0.06225657808022916,8,59,0.002932107580694765,759,111,0.024559039818097553,52.91804645902973,2.5512115657885754,0.75841837887785,0.8769057410599918,,PRUNED
128,0.8765734703508586,2025-12-31 20:57:14.017092,2025-12-31 20:57:14.653373,0 days 00:00:00.636281,0.7911004378059906,69,0.14954018947515085,5,79,0.0015921987681936564,500,102,0.0013024167191371078,70.46247666889886,2.3159000329154904,0.7113473898302486,0.8765734703508586,,PRUNED
129,0.8674303074226388,2025-12-31 20:57:14.655767,2025-12-31 20:57:15.851935,0 days 00:00:01.196168,0.7636841286295631,66,0.09006750600102115,6,47,0.0033709189884509206,709,116,0.002155033023186183,36.8910117696388,3.328907366960786,0.7419749226108656,0.8674303074226388,,PRUNED
130,0.8667678727932892,2025-12-31 20:57:15.853175,2025-12-31 20:57:17.140376,0 days 00:00:01.287201,0.7430961472616869,76,0.1284353913900592,5,61,8.207357714317439,831,91,0.001337213293792436,99.93572923161864,3.517219885120023,0.6105974253411843,0.8784816191696121,0.8690079913513306,COMPLETE
131,0.8663436256994539,2025-12-31 20:57:17.142738,2025-12-31 20:57:18.539153,0 days 00:00:01.396415,0.7399802325614662,76,0.11722842132706279,5,62,0.7053977780816292,824,76,0.0013479802322391536,81.41426746924513,3.503871916658145,0.7818192857403837,0.8679895093950746,,COMPLETE
132,0.8667546301200991,2025-12-31 20:57:18.541148,2025-12-31 20:57:19.849662,0 days 00:00:01.308514,0.748277753014485,72,0.13123242977999286,5,53,4.350463948577809,566,91,0.010882846638022546,97.56158981346992,2.9800203790405804,0.6357146293551071,0.8786182594793462,0.8685550317342605,COMPLETE
133,0.8674856858741608,2025-12-31 20:57:19.851681,2025-12-31 20:57:21.115438,0 days 00:00:01.263757,0.7519765149375207,72,0.13297919230967678,5,69,8.413804816738077,554,89,0.008823152427922747,85.12979130548406,2.9579190725345486,0.6415372360208003,0.8674856858741608,,PRUNED
134,0.8679016262002679,2025-12-31 20:57:21.117435,2025-12-31 20:57:22.065949,0 days 00:00:00.948514,0.7711849887682716,71,0.18972968867941317,5,53,4.12570574988201,643,108,0.013640492271741847,67.40528177024652,2.742205677446499,0.6099401372257106,0.8777568837823002,0.8679016262002679,PRUNED
135,0.8667803931388507,2025-12-31 20:57:22.068942,2025-12-31 20:57:23.148248,0 days 00:00:01.079306,0.760772599364902,69,0.23085192782550978,5,59,6.092715093359515,598,124,0.006618774165294923,95.36175773387995,2.4787768519535165,0.7329411867836009,0.8684746727855843,,COMPLETE
136,0.866405505099633,2025-12-31 20:57:23.150263,2025-12-31 20:57:24.476612,0 days 00:00:01.326349,0.7596897637705909,69,0.10335175578907546,5,59,4.330965735451425,597,96,0.006316142515460342,97.68368987969613,2.513306741412748,0.63257095771447,0.8685405851816894,,COMPLETE
137,0.8667445175332993,2025-12-31 20:57:24.478835,2025-12-31 20:57:26.067468,0 days 00:00:01.588633,0.7465992886507896,76,0.09052481480717127,5,66,1.2595627873796358,547,104,0.004266101845146974,59.40046275706613,2.4295101366721594,0.6031189136432554,0.8786212691777986,0.8687094292648632,COMPLETE
138,0.865951161021275,2025-12-31 20:57:26.069813,2025-12-31 20:57:27.860698,0 days 00:00:01.790885,0.7443005774650431,77,0.06994627748005064,5,73,5.567550945754073,678,119,0.0040115064807760975,58.414145637035226,2.0901496913009106,0.628815885714053,0.8680785964692626,,COMPLETE
139,0.8661991601737439,2025-12-31 20:57:27.862694,2025-12-31 20:57:29.456786,0 days 00:00:01.594092,0.7347795857477774,79,0.08843165110074958,5,65,9.69060799067642,500,105,0.011799624371109815,44.41164251478995,2.351747060562477,0.6046549907842282,0.8679539949533376,,COMPLETE
140,0.8764904026735753,2025-12-31 20:57:29.458008,2025-12-31 20:57:30.109372,0 days 00:00:00.651364,0.7119614916999265,75,0.1244894765475235,7,69,1.6599432985131017,617,99,0.008408768322986615,69.0041126811265,2.5023404157908575,0.6187039031220938,0.8764904026735753,,PRUNED
141,0.865829328427926,2025-12-31 20:57:30.110369,2025-12-31 20:57:31.341080,0 days 00:00:01.230711,0.7552939237024338,72,0.10479405947318543,5,63,8.124309223600505,568,92,0.005209630893108452,82.52310153905428,2.849715017556041,0.6808262260823812,0.8677381995743082,,COMPLETE
142,0.8665145765715442,2025-12-31 20:57:31.343452,2025-12-31 20:57:33.307447,0 days 00:00:01.963995,0.7666878796558501,76,0.07300056265544035,5,54,6.085188001690248,535,111,0.0032669499643666338,99.9136949497683,3.0006691204885914,0.7152988872866761,0.8775726902370198,0.8684367505850854,COMPLETE
143,0.866156061291907,2025-12-31 20:57:33.309442,2025-12-31 20:57:35.006303,0 days 00:00:01.696861,0.7219038589823679,76,0.0745957013439302,5,59,6.059414948408294,685,109,0.0016965854564370433,54.395299557047935,2.9538427015180075,0.6181445000158207,0.8773981277267868,0.8682068096233302,COMPLETE
144,0.8676229281235854,2025-12-31 20:57:35.007301,2025-12-31 20:57:35.874629,0 days 00:00:00.867328,0.7450665585692007,74,0.22147022772651553,5,50,7.244339288781451,607,80,0.0032753794028642217,59.37193603116087,2.7231848917708965,0.6003467470644162,0.8676229281235854,,PRUNED
145,0.8659075805876858,2025-12-31 20:57:35.876624,2025-12-31 20:57:37.555878,0 days 00:00:01.679254,0.766670334494217,68,0.05960205371190645,5,75,3.856751225180847,544,112,0.004344988762274628,74.13095867845583,2.335896382132351,0.6480623105836643,0.8680737809517389,,COMPLETE
146,0.8772295846134585,2025-12-31 20:57:37.557933,2025-12-31 20:57:38.411816,0 days 00:00:00.853883,0.9343573422685341,78,0.06707543925510161,5,55,3.000614319803534,732,98,0.0068679456534769395,68.75069476059326,3.2907490831093957,0.6086332628466775,0.8772295846134585,,PRUNED
147,0.866423804066223,2025-12-31 20:57:38.413314,2025-12-31 20:57:39.928693,0 days 00:00:01.515379,0.7611328190772144,73,0.08910290106508034,5,63,1.2946967031211492,647,124,0.0010635294400976115,47.201538953142226,2.5474633750718594,0.6361234892689438,0.868301013184887,,COMPLETE
148,0.874432972811588,2025-12-31 20:57:39.930808,2025-12-31 20:57:40.636654,0 days 00:00:00.705846,0.7353702843548936,71,0.2586776606987957,9,49,2.567178488216452,1917,89,0.003547344768933943,99.08228267300242,3.0321238400564465,0.6491864740312056,0.874432972811588,,PRUNED
149,0.876778731785305,2025-12-31 20:57:40.638908,2025-12-31 20:57:41.257977,0 days 00:00:00.619069,0.7492819079429567,75,0.1491292745155706,5,80,4.819152949447584,547,127,0.002387091859251513,75.92964166460334,3.5925483391488755,0.6612945720896165,0.876778731785305,,PRUNED
