number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
115,0.8737022180273715,2026-03-01 12:51:07.038517,2026-03-01 12:51:14.626545,0 days 00:00:07.588028,Balanced,4.883403011960395,5,61,589,59.492712563918715,0.23474858788137104,1.5285468759814331,0.8737022180273715,,PRUNED
116,0.8644210303281294,2026-03-01 12:51:14.627545,2026-03-01 12:51:40.479709,0 days 00:00:25.852164,Balanced,3.8039615761998755,5,71,1241,18.277426835812292,0.19975247160966406,1.9502184694548494,0.8748760004237657,0.8668340861592396,COMPLETE
117,0.8641034469474433,2026-03-01 12:51:40.481716,2026-03-01 12:51:58.882257,0 days 00:00:18.400541,Balanced,3.822420824383319,5,71,1303,1.1276645036681747,0.2021321368127205,1.6895846753768047,0.8752082711328988,0.8661650301932948,COMPLETE
118,0.8640372335814931,2026-03-01 12:51:58.883592,2026-03-01 12:52:16.625920,0 days 00:00:17.742328,Balanced,4.019714448489938,5,68,1207,44.87546715677075,0.27056495182169277,1.271113871930349,0.8749169323227166,0.866515660062987,COMPLETE
119,0.865122771619266,2026-03-01 12:52:16.627926,2026-03-01 12:52:30.927891,0 days 00:00:14.299965,Balanced,4.212267291168603,5,73,1272,28.3652480609184,0.24289463826029928,1.8949867789200563,0.865122771619266,,PRUNED
120,0.8727294834875905,2026-03-01 12:52:30.930078,2026-03-01 12:52:37.032869,0 days 00:00:06.102791,Balanced,3.660627064392641,5,70,603,2.8475700628956115,0.13802690731287293,1.492866094128806,0.8727294834875905,,PRUNED
121,0.8730075796245822,2026-03-01 12:52:37.033881,2026-03-01 12:52:47.898860,0 days 00:00:10.864979,Balanced,4.634509786909899,5,69,1150,17.649961581061877,0.1912110996361794,2.0240262653877585,0.8730075796245822,,PRUNED
122,0.8641913301422506,2026-03-01 12:52:47.900992,2026-03-01 12:53:10.733068,0 days 00:00:22.832076,Balanced,4.292867500596426,5,67,1426,20.099055786921998,0.16442026649914995,0.42016902826631153,0.8755417457214127,0.8664049031599427,COMPLETE
123,0.8635865011412776,2026-03-01 12:53:10.734364,2026-03-01 12:53:26.161726,0 days 00:00:15.427362,Balanced,4.110164825095461,5,64,1403,21.962531508444954,0.21366300061838978,0.376626127728092,0.8747899230480299,0.866078651847714,COMPLETE
124,0.8652287130047867,2026-03-01 12:53:26.163037,2026-03-01 12:53:45.385784,0 days 00:00:19.222747,Balanced,4.417839709036293,5,67,1447,32.60914256957747,0.16556153474259183,2.4271163430090135,0.8652287130047867,,PRUNED
125,0.8730816182065086,2026-03-01 12:53:45.387858,2026-03-01 12:53:51.289426,0 days 00:00:05.901568,Balanced,4.280393936879523,6,66,1596,9.044986099917137,0.2957823423249743,2.6743599776569953,0.8730816182065086,,PRUNED
126,0.8727192505128526,2026-03-01 12:53:51.291492,2026-03-01 12:54:15.355154,0 days 00:00:24.063662,Balanced,3.9991762626236333,5,67,1710,13.940440381364548,0.01350236786520396,0.7379755010008884,0.8727192505128526,,PRUNED
127,0.8638373896042608,2026-03-01 12:54:15.357216,2026-03-01 12:54:39.676673,0 days 00:00:24.319457,Balanced,4.38054704292104,5,71,1793,38.49344858779065,0.11890385557641961,0.5915555117219207,0.8657439733798191,,COMPLETE
128,0.8734891313769491,2026-03-01 12:54:39.677676,2026-03-01 12:54:46.026423,0 days 00:00:06.348747,Balanced,3.2516774395000017,6,69,1989,5.157548119914369,0.24871096336866158,0.4683640492176082,0.8734891313769491,,PRUNED
129,0.8645847579239341,2026-03-01 12:54:46.027475,2026-03-01 12:55:11.112388,0 days 00:00:25.084913,Balanced,4.1596635309557906,5,65,1248,19.299127318122263,0.18657792430494777,0.8779871285178231,0.8666435722472094,,COMPLETE
130,0.8733693453785478,2026-03-01 12:55:11.113847,2026-03-01 12:55:16.691637,0 days 00:00:05.577790,Balanced,4.146204134226066,5,62,1360,24.910525302905967,0.18568546418701562,0.8677914080867781,0.8733693453785478,,PRUNED
131,0.8740555566256705,2026-03-01 12:55:16.696236,2026-03-01 12:55:22.172025,0 days 00:00:05.475789,Balanced,4.2582214834173024,5,65,1498,19.326078431153153,0.2145178661090151,1.0434284222798926,0.8740555566256705,,PRUNED
132,0.8732754427868362,2026-03-01 12:55:22.173026,2026-03-01 12:55:31.110956,0 days 00:00:08.937930,Balanced,4.571617649505861,5,64,1248,29.487004398055404,0.1450087637554513,0.940316175604773,0.8732754427868362,,PRUNED
133,0.85832807639337,2026-03-01 12:55:31.112965,2026-03-01 12:57:57.653268,0 days 00:02:26.540303,Balanced,2.585946914604842,5,66,1655,11.326978148155547,0.001143479445915254,0.7639684156900889,0.85832807639337,,PRUNED
134,0.8657641383594495,2026-03-01 12:57:57.654495,2026-03-01 12:58:11.918574,0 days 00:00:14.264079,Balanced,3.7967834584750455,5,63,756,16.016606446395834,0.16177331063511943,1.15026820189118,0.8741542747349058,0.8657641383594495,PRUNED
135,0.8738834018741994,2026-03-01 12:58:11.919577,2026-03-01 12:58:18.833032,0 days 00:00:06.913455,Balanced,3.905244368089215,5,68,1343,21.993011180909125,0.22768737305729952,0.6337017749731435,0.8738834018741994,,PRUNED
136,0.872814356983945,2026-03-01 12:58:18.834184,2026-03-01 12:58:56.590757,0 days 00:00:37.756573,Balanced,4.397747450775623,6,80,1174,35.67588385485985,0.022584174970802753,2.1708647304531157,0.872814356983945,,PRUNED
137,0.8644947077462414,2026-03-01 12:58:56.592197,2026-03-01 12:59:18.193614,0 days 00:00:21.601417,Balanced,4.67426786204076,5,95,1433,26.63123193797942,0.19970631327553662,0.2668801546047346,0.8747935346861727,0.8663787187834076,COMPLETE
138,0.8654074890928528,2026-03-01 12:59:18.194617,2026-03-01 12:59:31.140976,0 days 00:00:12.946359,None,4.73076534612292,5,95,1289,25.645617220018764,0.2663650603539898,0.24981254161671668,0.8743053615972108,0.8654074890928528,PRUNED
139,0.8644689447274899,2026-03-01 12:59:31.142089,2026-03-01 12:59:54.786400,0 days 00:00:23.644311,Balanced,4.508700410011618,5,93,1438,50.10700560918794,0.18907089697912793,0.46681644677540773,0.8667579407883965,,COMPLETE
140,0.8650047914399361,2026-03-01 12:59:54.787402,2026-03-01 13:00:18.701509,0 days 00:00:23.914107,Balanced,4.4904330166597815,5,94,1439,68.04013196292672,0.1834639319129739,0.4237221328438515,0.8650047914399361,,PRUNED
141,0.8736847617763481,2026-03-01 13:00:18.702591,2026-03-01 13:00:27.243900,0 days 00:00:08.541309,Balanced,4.654599699323861,5,93,1511,47.17238876587594,0.2046832954969881,0.1887914789886982,0.8736847617763481,,PRUNED
142,0.8740904691277172,2026-03-01 13:00:27.245900,2026-03-01 13:00:41.187050,0 days 00:00:13.941150,Balanced,4.593485203455526,5,99,1397,18.658813610429526,0.23335110613655496,0.5282083279190013,0.8740904691277172,,PRUNED
143,0.8657108666968439,2026-03-01 13:00:41.189108,2026-03-01 13:00:59.858485,0 days 00:00:18.669377,Balanced,4.485691355131781,5,96,1547,99.40674864790088,0.1726584086350993,0.328856582378636,0.8745563704481321,0.8657108666968439,PRUNED
144,0.8651495579354913,2026-03-01 13:00:59.859487,2026-03-01 13:01:15.517600,0 days 00:00:15.658113,Balanced,2.8999203879374593,5,92,683,31.25384457087435,0.19383444863595914,0.4771552364212287,0.8651495579354913,,PRUNED
145,0.8736980044495382,2026-03-01 13:01:15.518601,2026-03-01 13:01:23.279405,0 days 00:00:07.760804,Balanced,4.29303840329596,5,97,1334,25.39342073150492,0.1380013071298761,0.3068906844434948,0.8736980044495382,,PRUNED
146,0.8658399827604474,2026-03-01 13:01:23.281631,2026-03-01 13:01:36.506772,0 days 00:00:13.225141,Balanced,4.823888842004239,5,67,1221,59.35006602462489,0.2750136520962239,0.1278498549997292,0.8743499051343049,0.8658399827604474,PRUNED
147,0.8650236923462165,2026-03-01 13:01:36.508264,2026-03-01 13:01:55.501767,0 days 00:00:18.993503,Balanced,4.1598276315007805,5,75,1601,14.163299667996327,0.21326918283292914,0.6613712795184932,0.866939726574915,,COMPLETE
148,0.8737100432433473,2026-03-01 13:01:55.503769,2026-03-01 13:02:03.474949,0 days 00:00:07.971180,Balanced,4.225926563333596,5,76,1610,14.180841318209026,0.15809858188853526,0.6176674188754301,0.8737100432433473,,PRUNED
149,0.8734289374079033,2026-03-01 13:02:03.475949,2026-03-01 13:02:09.485927,0 days 00:00:06.009978,Balanced,4.093985223637826,5,74,1498,20.265218638000352,0.2414852875024517,0.7910973856136279,0.8734289374079033,,PRUNED
150,0.8658454002176614,2026-03-01 13:02:09.486938,2026-03-01 13:02:25.383172,0 days 00:00:15.896234,Balanced,4.172008468926871,5,94,1566,36.87731732127983,0.20791059173402482,0.40595347006229504,0.8750246795273089,0.8658454002176614,PRUNED
151,0.8656446533308935,2026-03-01 13:02:25.384172,2026-03-01 13:02:36.972916,0 days 00:00:11.588744,Balanced,4.669826097959773,5,65,1434,17.171343094155322,0.17935207470660527,0.9066153583106958,0.8656446533308935,,PRUNED
152,0.849552397646175,2026-03-01 13:02:36.974245,2026-03-01 13:02:44.193147,0 days 00:00:07.218902,Balanced,3.9507185016799498,9,72,1276,0.026876590571302636,0.21152159580174967,0.5436442474653926,0.849552397646175,,PRUNED
153,0.8732074236018145,2026-03-01 13:02:44.194148,2026-03-01 13:02:50.196999,0 days 00:00:06.002851,Balanced,4.402725610197847,5,70,2824,23.04835495288829,0.2485786945379316,0.7103885159508089,0.8732074236018145,,PRUNED
154,0.8659519435428726,2026-03-01 13:02:50.198250,2026-03-01 13:03:09.895924,0 days 00:00:19.697674,Balanced,4.9945482999183195,5,66,1724,28.266545648218674,0.1896637929347032,1.0215617648995092,0.876488596854504,0.8659519435428726,PRUNED
155,0.872983502036964,2026-03-01 13:03:09.896975,2026-03-01 13:03:19.240006,0 days 00:00:09.343031,Balanced,4.511602392708976,5,90,1641,52.462979765579924,0.1531998957390575,0.19858230094050863,0.872983502036964,,PRUNED
156,0.8654126055802217,2026-03-01 13:03:19.241006,2026-03-01 13:03:31.358317,0 days 00:00:12.117311,Balanced,4.729458160806224,5,68,1378,41.76939614876639,0.2962087990491285,0.28272473073460724,0.8654126055802217,,PRUNED
157,0.8645286571447833,2026-03-01 13:03:31.359317,2026-03-01 13:03:53.584112,0 days 00:00:22.224795,Balanced,4.324252097031796,4,97,553,13.465507867630137,0.22329468932330127,0.8244920076110165,0.8755561922739836,0.8669051150427136,COMPLETE
158,0.8642556173011913,2026-03-01 13:03:53.585330,2026-03-01 13:04:13.596088,0 days 00:00:20.010758,Balanced,4.321743370881137,5,97,750,10.903991401646671,0.22737636595404967,0.8111116733256941,0.874578642216679,0.8660699237222024,COMPLETE
159,0.8741554786142867,2026-03-01 13:04:13.597099,2026-03-01 13:04:20.298088,0 days 00:00:06.700989,Balanced,4.07456331965876,4,97,555,10.20317130946924,0.2253475201332559,0.8386947382761223,0.8741554786142867,,PRUNED
160,0.8643918964471112,2026-03-01 13:04:20.299464,2026-03-01 13:04:38.908454,0 days 00:00:18.608990,None,4.408761938672301,5,99,636,12.726253896011338,0.25842664540831356,0.6914103483738274,0.8746117488996542,0.8661659331028306,COMPLETE
161,0.86490234130462,2026-03-01 13:04:38.909455,2026-03-01 13:04:59.517455,0 days 00:00:20.608000,None,4.372280899388485,5,100,649,12.355130232449818,0.2627189768143465,0.7061336964875529,0.8758065991852144,0.8668668918723694,COMPLETE
162,0.8734078695187373,2026-03-01 13:04:59.520448,2026-03-01 13:05:07.281740,0 days 00:00:07.761292,None,4.4203596893840995,5,100,716,13.808847626320206,0.2661570766301748,0.7021843481150718,0.8734078695187373,,PRUNED
163,0.8735643738382564,2026-03-01 13:05:07.282750,2026-03-01 13:05:14.723384,0 days 00:00:07.440634,None,4.563543180958188,5,99,626,16.37115143738336,0.25703285079831556,0.6184480503941425,0.8735643738382564,,PRUNED
164,0.8650641426934154,2026-03-01 13:05:14.724381,2026-03-01 13:05:37.538860,0 days 00:00:22.814479,None,4.216059478270518,5,98,595,14.49421104690094,0.2680374570680241,1.0620130165710386,0.8673538610819506,,COMPLETE
165,0.8655068091417784,2026-03-01 13:05:37.539858,2026-03-01 13:05:55.991999,0 days 00:00:18.452141,None,4.1850643882707175,5,99,649,8.206562292048362,0.2899389185450595,1.0704143410225058,0.8758770261289981,0.8655068091417784,PRUNED
166,0.8639132340052585,2026-03-01 13:05:55.993035,2026-03-01 13:06:22.810798,0 days 00:00:26.817763,None,4.028549181231805,5,100,514,12.014160948684241,0.24625957848610222,1.1607619085850827,0.8659522445127177,,COMPLETE
167,0.8739026639442941,2026-03-01 13:06:22.811795,2026-03-01 13:06:29.674419,0 days 00:00:06.862624,None,4.269828009254274,5,96,577,0.30293776249337184,0.29544470708229204,0.9486891173285565,0.8739026639442941,,PRUNED
168,0.8649808342402558,2026-03-01 13:06:29.675829,2026-03-01 13:06:56.642498,0 days 00:00:26.966669,None,4.11782940382935,4,98,623,13.137160158491291,0.19176059806511456,0.7502430838642813,0.8758252593156187,0.86669022257322,COMPLETE
169,0.8657451772592001,2026-03-01 13:06:56.644648,2026-03-01 13:07:16.284035,0 days 00:00:19.639387,None,3.9560147225417963,5,98,674,6.868219137847445,0.20071953257952002,0.7558828568143703,0.8747568163650548,0.8657451772592001,PRUNED
170,0.8633842494052836,2026-03-01 13:07:16.285038,2026-03-01 13:07:37.053699,0 days 00:00:20.768661,None,3.5744737890490157,4,98,542,9.127617605811373,0.26408018451857906,0.8799666575023842,0.8657650412689852,,COMPLETE
171,0.8642392445416108,2026-03-01 13:07:37.053699,2026-03-01 13:07:55.697490,0 days 00:00:18.643791,None,4.141042707193401,4,95,636,12.919961196366463,0.2250671298196151,1.0117215524863614,0.8661451661835097,,COMPLETE
172,0.8649611508123778,2026-03-01 13:07:55.698972,2026-03-01 13:08:13.332332,0 days 00:00:17.633360,None,4.3535590602078384,4,100,580,15.421221237607217,0.18726773108532102,0.6541830907086885,0.8649611508123778,,PRUNED
173,0.864975898334794,2026-03-01 13:08:13.334342,2026-03-01 13:08:28.697162,0 days 00:00:15.362820,None,4.439445212070542,4,99,616,18.110109892753233,0.2440024620744622,0.8275272318483595,0.864975898334794,,PRUNED
174,0.8655549643170151,2026-03-01 13:08:28.698282,2026-03-01 13:08:49.911188,0 days 00:00:21.212906,None,4.191124921048646,4,96,514,13.569810498446508,0.1799033994767844,4.888537328381926,0.8655549643170151,,PRUNED
175,0.873823809844844,2026-03-01 13:08:49.913226,2026-03-01 13:08:58.350063,0 days 00:00:08.436837,None,3.872486672429463,5,97,796,11.45652889832703,0.20851104102600249,0.5382803870973597,0.873823809844844,,PRUNED
176,0.8656864881393804,2026-03-01 13:08:58.351243,2026-03-01 13:09:14.811692,0 days 00:00:16.460449,None,4.065601875422574,5,92,676,19.642534972726995,0.2685478345801927,1.2358578749030946,0.8756061532682918,0.8656864881393804,PRUNED
177,0.8645358804210689,2026-03-01 13:09:14.812748,2026-03-01 13:09:35.365508,0 days 00:00:20.552760,None,4.262342746840821,4,95,562,31.503415785680254,0.22824870944629488,0.9237168820374712,0.8664777378624882,,COMPLETE
178,0.8653235185060338,2026-03-01 13:09:35.366509,2026-03-01 13:09:53.085399,0 days 00:00:17.718890,None,3.7708070628868526,5,94,572,16.211587295249593,0.23348152088358132,1.1030750044062598,0.8747544086062929,0.8653235185060338,PRUNED
179,0.8641376371218616,2026-03-01 13:09:53.086655,2026-03-01 13:10:14.863317,0 days 00:00:21.776662,None,4.308409599048847,4,95,614,24.507839717175095,0.2989790200718976,0.8866142563828864,0.866174360258497,,COMPLETE
180,0.8644253642939006,2026-03-01 13:10:14.865426,2026-03-01 13:11:10.911153,0 days 00:00:56.045727,None,4.2236539038625205,5,99,703,0.07487985348380224,0.028544959553418615,0.7321345660719507,0.8665517764444145,,COMPLETE
181,0.8639199757297916,2026-03-01 13:11:10.912262,2026-03-01 13:12:06.270856,0 days 00:00:55.358594,None,4.212477941710163,5,98,715,0.06429050969662137,0.027035578234926513,0.732778704527011,0.8657683519372827,,COMPLETE
182,0.870660014831794,2026-03-01 13:12:06.272993,2026-03-01 13:12:34.936232,0 days 00:00:28.663239,None,4.085621672899813,5,98,657,0.08553164978702377,0.005931336052329821,0.9857139945661073,0.870660014831794,,PRUNED
183,0.8659895647735262,2026-03-01 13:12:34.937494,2026-03-01 13:13:06.647584,0 days 00:00:31.710090,None,4.352873647641112,5,99,762,0.1136584741786789,0.04856263782410876,1.3434652862535985,0.8746286032109871,0.8659895647735262,PRUNED
184,0.8734066656393562,2026-03-01 13:13:06.648680,2026-03-01 13:13:28.138021,0 days 00:00:21.489341,None,3.975514732233948,5,93,507,27.482638780855503,0.01918524823155598,0.7815180586961246,0.8734066656393562,,PRUNED
185,0.8643637256695976,2026-03-01 13:13:28.140108,2026-03-01 13:13:48.532096,0 days 00:00:20.391988,None,4.2345363043763005,5,95,830,9.81530824410032,0.19910855266977354,0.6795841612968974,0.8746418458841771,0.8663672819292889,COMPLETE
186,0.8416013762749084,2026-03-01 13:13:48.533552,2026-03-01 13:14:23.294201,0 days 00:00:34.760649,None,4.515649734117633,5,97,687,21.497065375734383,0.0023220880089393826,0.8884125108624369,0.8416013762749084,,PRUNED
187,0.8651563598539935,2026-03-01 13:14:23.295289,2026-03-01 13:14:42.047014,0 days 00:00:18.751725,None,4.115153816854598,5,100,558,0.05809615822574601,0.22428630222444293,0.9878973421556165,0.8760455692423265,0.8671194055725169,COMPLETE
188,0.8743125848734964,2026-03-01 13:14:42.048015,2026-03-01 13:14:49.665876,0 days 00:00:07.617861,None,4.11596249543792,4,100,570,0.0556294673720524,0.22287312955617308,1.1054837576619247,0.8743125848734964,,PRUNED
189,0.8650731115948032,2026-03-01 13:14:49.667131,2026-03-01 13:15:05.900711,0 days 00:00:16.233580,None,3.967046264856438,5,96,553,0.07466008201412101,0.17932554195722358,1.0087095044918757,0.8650731115948032,,PRUNED
190,0.8640480684959211,2026-03-01 13:15:05.901713,2026-03-01 13:15:24.214271,0 days 00:00:18.312558,None,4.216321998487901,5,98,609,0.042488587948897566,0.20611569278787933,1.1773984288573291,0.8663341752463136,,COMPLETE
191,0.8642917938765879,2026-03-01 13:15:24.215273,2026-03-01 13:15:38.978379,0 days 00:00:14.763106,None,4.382922148953121,5,100,645,0.04932598670368228,0.2408614706813526,0.9492376210078403,0.8642917938765879,,PRUNED
192,0.865026822432607,2026-03-01 13:15:38.980498,2026-03-01 13:15:57.718813,0 days 00:00:18.738315,None,4.116298757181741,5,98,738,0.03832329762303815,0.2689434537432904,0.8093838706993897,0.8769677408481089,0.8672653759474531,COMPLETE
193,0.8646634916354461,2026-03-01 13:15:57.719813,2026-03-01 13:16:15.249663,0 days 00:00:17.529850,None,4.120575882276078,5,97,766,0.042330332451436074,0.2245187572310406,0.8207445863642233,0.8670947260452081,,COMPLETE
194,0.8643276092881702,2026-03-01 13:16:15.251905,2026-03-01 13:16:33.033214,0 days 00:00:17.781309,None,4.138507162410978,5,96,747,0.0306318162657615,0.2259635756486617,0.8195707772061285,0.8743998661286129,0.8665186697614393,COMPLETE
195,0.8725236201134536,2026-03-01 13:16:33.034237,2026-03-01 13:16:40.094998,0 days 00:00:07.060761,None,4.0219908917911775,5,98,786,0.03820982189469668,0.270060508442342,0.9327984727682559,0.8725236201134536,,PRUNED
196,0.8658478079764231,2026-03-01 13:16:40.096166,2026-03-01 13:16:53.164358,0 days 00:00:13.068192,None,4.271171024198993,5,94,891,0.05669912877926217,0.2531029937121433,0.5850878910851329,0.8762694908071771,0.8658478079764231,PRUNED
197,0.8638737467615645,2026-03-01 13:16:53.165662,2026-03-01 13:17:12.732275,0 days 00:00:19.566613,None,4.193861680236704,5,97,715,0.024157945944805383,0.213580796890683,1.0503762888549149,0.8660256811549537,,COMPLETE
198,0.8654273531026379,2026-03-01 13:17:12.733700,2026-03-01 13:17:29.070300,0 days 00:00:16.336600,None,0.7018698178969498,5,99,676,0.04037783458655597,0.17333741220696555,0.7973495406671643,0.8654273531026379,,PRUNED
199,0.8640309734087122,2026-03-01 13:17:29.071478,2026-03-01 13:17:47.729771,0 days 00:00:18.658293,None,4.079217167279926,4,95,773,0.09317030341914254,0.23872361940854558,0.8569157303903084,0.8661430593945931,,COMPLETE
200,0.8659049922470168,2026-03-01 13:17:47.731042,2026-03-01 13:18:01.601319,0 days 00:00:13.870277,None,4.3342735611808045,5,97,549,0.033022257289003654,0.19770709957900331,0.7262551217724782,0.8751546985004479,0.8659049922470168,PRUNED
201,0.874113944775645,2026-03-01 13:18:01.602720,2026-03-01 13:18:06.950415,0 days 00:00:05.347695,None,3.85408112073939,5,91,1767,0.07446131711681268,0.19230382504828122,0.9513987828750029,0.874113944775645,,PRUNED
202,0.8734006462424516,2026-03-01 13:18:06.951548,2026-03-01 13:18:33.155752,0 days 00:00:26.204204,None,4.138964126831128,5,78,610,0.051153719222293295,0.012321948746121148,1.1007433083647737,0.8734006462424516,,PRUNED
203,0.8701525796727374,2026-03-01 13:18:33.156752,2026-03-01 13:18:42.433550,0 days 00:00:09.276798,None,4.005113931545492,8,98,1582,0.12228696989693807,0.22097006627596313,1.2764660617251478,0.8701525796727374,,PRUNED
204,0.873952624938602,2026-03-01 13:18:42.435556,2026-03-01 13:18:48.324927,0 days 00:00:05.889371,None,4.264295908847349,5,93,841,0.020724486970238827,0.2718014680939277,0.7843000817034887,0.873952624938602,,PRUNED
205,0.8734632479702593,2026-03-01 13:18:48.327053,2026-03-01 13:18:54.778751,0 days 00:00:06.451698,None,4.780419060518579,5,63,713,32.31932518499436,0.16367308105060618,0.6342641612271385,0.8734632479702593,,PRUNED
206,0.8647372292475273,2026-03-01 13:18:54.781199,2026-03-01 13:19:06.569259,0 days 00:00:11.788060,Balanced,3.914782629887361,5,100,501,0.0570660479476575,0.24368628882350482,0.5024061532836712,0.8647372292475273,,PRUNED
207,0.8644140478277201,2026-03-01 13:19:06.571461,2026-03-01 13:19:28.098528,0 days 00:00:21.527067,Balanced,4.5380265164075,5,96,1679,16.43900364464388,0.1920876363137458,0.999368762540624,0.8662056611224008,,COMPLETE
208,0.8654715956698867,2026-03-01 13:19:28.101033,2026-03-01 13:19:42.935686,0 days 00:00:14.834653,None,4.46103625358748,5,96,943,0.8715237132555125,0.21474365192386793,0.8671250840958822,0.8753756103668462,0.8654715956698867,PRUNED
209,0.871605060145814,2026-03-01 13:19:42.936925,2026-03-01 13:19:49.209346,0 days 00:00:06.272421,Balanced,2.2131773403105175,5,74,666,0.037856694985735115,0.299949208933356,1.2117479781399352,0.871605060145814,,PRUNED
210,0.8651080240968496,2026-03-01 13:19:49.211360,2026-03-01 13:20:04.279914,0 days 00:00:15.068554,Balanced,4.110908662432222,5,99,583,19.197438394641168,0.25289852323306106,3.730777584647712,0.8651080240968496,,PRUNED
211,0.8641535283296896,2026-03-01 13:20:04.281222,2026-03-01 13:20:25.080797,0 days 00:00:20.799575,Balanced,4.59477846599939,5,95,1686,15.621289062595507,0.19118850405775795,1.0086660204405473,0.8659718075526577,,COMPLETE
212,0.8646394140478277,2026-03-01 13:20:25.082913,2026-03-01 13:20:50.469528,0 days 00:00:25.386615,Balanced,4.526586200281844,5,96,1640,24.774361478056864,0.17977954784696645,1.0507833324562472,0.8749753204726912,0.8668127173002282,COMPLETE
213,0.8736456356964684,2026-03-01 13:20:50.471546,2026-03-01 13:20:58.142592,0 days 00:00:07.671046,Balanced,4.316702553097482,5,97,1589,24.103953113759527,0.17409389839588224,0.06703593695429462,0.8736456356964684,,PRUNED
214,0.865573323477574,2026-03-01 13:20:58.144598,2026-03-01 13:21:15.298219,0 days 00:00:17.153621,Balanced,4.663169405323164,5,64,1634,29.704479863301845,0.1526291764573165,1.1437051296737453,0.865573323477574,,PRUNED
215,0.8657572160530093,2026-03-01 13:21:15.299690,2026-03-01 13:21:31.171962,0 days 00:00:15.872272,Balanced,4.211260108609118,5,94,1503,20.88206521566019,0.2254472999965933,0.9365409616250656,0.8657572160530093,,PRUNED
216,0.8743270314260674,2026-03-01 13:21:31.172973,2026-03-01 13:21:42.534037,0 days 00:00:11.361064,Balanced,4.854763021986901,5,98,1735,34.68515787906395,0.20892756184701997,0.7360988207912301,0.8743270314260674,,PRUNED
217,0.8658475070065781,2026-03-01 13:21:42.535265,2026-03-01 13:22:10.129797,0 days 00:00:27.594532,None,4.460104027963876,4,99,746,1.7103027311164027,0.00379223584346318,1.0641105594208113,0.8658475070065781,,PRUNED
218,0.8729696574240834,2026-03-01 13:22:10.131011,2026-03-01 13:23:01.386367,0 days 00:00:51.255356,Balanced,4.292213619887774,5,96,1465,26.082376101691406,0.008865876018981679,0.6089809601966426,0.8729696574240834,,PRUNED
219,0.8643366383835271,2026-03-01 13:23:01.387842,2026-03-01 13:23:16.296492,0 days 00:00:14.908650,Balanced,4.153360231710211,5,93,1531,40.40960981075467,0.2662844704341642,0.8314761550241689,0.8643366383835271,,PRUNED
220,0.8629476625477941,2026-03-01 13:23:16.297492,2026-03-01 13:23:30.636698,0 days 00:00:14.339206,None,4.383839951226352,6,97,645,0.04666361817077483,0.17463988436335234,0.6846597551341431,0.8629476625477941,,PRUNED
221,0.8728005123710645,2026-03-01 13:23:30.637700,2026-03-01 13:23:39.129410,0 days 00:00:08.491710,Balanced,4.692745256169804,5,95,1667,17.501655446996203,0.20111258446499047,0.99777492354688,0.8728005123710645,,PRUNED
222,0.86500202251736,2026-03-01 13:23:39.130877,2026-03-01 13:24:04.379459,0 days 00:00:25.248582,Balanced,4.486920847257653,5,96,1717,15.919693946537024,0.19096098566582975,0.8696033204572392,0.8763844612880547,0.8671949490036694,COMPLETE
223,0.8651396259305988,2026-03-01 13:24:04.380847,2026-03-01 13:24:19.358619,0 days 00:00:14.977772,Balanced,4.61792675266322,5,94,1861,13.96322920613915,0.2333529463872779,0.8894408630169819,0.8743860215157323,0.8651396259305988,PRUNED
224,0.8649661469118086,2026-03-01 13:24:19.359619,2026-03-01 13:24:38.610263,0 days 00:00:19.250644,Balanced,4.526928470397707,5,100,1620,22.283459446965754,0.18553782306496117,0.7691550165458454,0.8746225838140824,0.8665397376506052,COMPLETE
225,0.8640892411707487,2026-03-01 13:24:38.612274,2026-03-01 13:25:01.227258,0 days 00:00:22.614984,Balanced,4.77297427915114,5,100,1712,0.06846216452358983,0.1426644771877936,0.7846468149429768,0.8756320366749815,0.8662778938852559,COMPLETE
226,0.8655995078541091,2026-03-01 13:25:01.228295,2026-03-01 13:25:17.249109,0 days 00:00:16.020814,Balanced,4.484429941671355,5,99,1630,23.899279682976143,0.16270130852395157,0.8939005554977908,0.8744028758270652,0.8655995078541091,PRUNED
227,0.865785808188306,2026-03-01 13:25:17.250112,2026-03-01 13:25:35.580308,0 days 00:00:18.330196,Balanced,4.519781529503295,5,98,1572,27.78947288881719,0.1868274054793663,0.6886453082550783,0.8755272991688416,0.865785808188306,PRUNED
228,0.8738033438953685,2026-03-01 13:25:35.582319,2026-03-01 13:25:43.416231,0 days 00:00:07.833912,Balanced,4.383581269891175,5,100,1756,20.82071788357577,0.22205172640265627,0.5700950670155517,0.8738033438953685,,PRUNED
229,0.8649196771677052,2026-03-01 13:25:43.418306,2026-03-01 13:26:00.188484,0 days 00:00:16.770178,None,4.58497577924389,4,85,1624,0.24489602553130604,0.2435826075078551,0.8112966903750759,0.8752185041076365,0.8664912815055235,COMPLETE
230,0.8733115591682639,2026-03-01 13:26:00.189990,2026-03-01 13:26:05.716686,0 days 00:00:05.526696,Balanced,4.5468441116509695,4,86,1604,0.23059764241420855,0.26696394342626967,1.0742720502398229,0.8733115591682639,,PRUNED
